"","LBS","inbreeding","Qgg","sexU","stcohort","stcohort2","isfemale","isfemalerankM","isfemalerankH","id","dam","cohort","NatalGroup","DamCohort"
"704",8,0,0,0,-0.00636868208247384,-0.0175428437346312,1,NA,NA,"3984",90,19,6,225
"705",5,0,0,0,-0.00457427379437733,-0.0173117566119807,1,NA,NA,"4121",1338,20,30,1804
"706",8,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"4262",2615,21,2,3130
"707",7,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"4304",1349,21,2,1816
"708",3,0,0,0,-0.035079214692018,0.0337875907326821,1,NA,NA,"955",1360,3,3,1827
"709",10,0,0,0,-0.0135463152348599,-0.0144210283701065,1,0,1,"2892",1371,15,12,1838
"710",7,0,0,0,-0.0296959898277285,0.0162731147525641,1,NA,NA,"1379",1382,6,35,1849
"711",0,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"775",2673,23,12,3504
"712",15,0,0,1,0.00439776764610522,-0.0100870752160387,0,0,0,"776",2628,25,31,3219
"713",0,0,0.5,1,0.00619217593420173,-0.00742828978031233,0,0,0,"777",2763,26,6,3964
"714",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"778",2784,27,30,4063
"715",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"779",2613,27,31,3123
"716",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"780",2645,27,35,3314
"717",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"782",2672,29,10,3503
"718",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"784",2750,29,15,3898
"719",4,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"786",51,31,30,115
"720",0,0,0.25,1,0.0151642173746843,0.0119348831810093,0,0,0,"787",134,31,12,342
"721",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"788",2639,31,35,3280
"722",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"790",2709,32,12,3694
"723",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"796",2716,24,31,3727
"724",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"797",2646,24,12,3319
"725",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"800",200,27,30,590
"726",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"801",2718,26,31,3739
"727",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"803",66,28,4,154
"728",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"805",2605,29,6,3079
"729",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"806",2671,29,12,3495
"730",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"807",2717,31,12,3735
"731",19,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"808",67,31,31,158
"732",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"811",2757,32,30,3937
"733",0,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"813",2619,33,30,3162
"734",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"821",2664,24,12,3450
"735",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"823",2642,26,30,3294
"736",11,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"824",2688,26,31,3593
"737",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"826",143,27,4,367
"738",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"828",2789,29,7,4082
"739",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"831",166,31,30,430
"740",0,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"835",69,33,22,167
"741",10,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"836",2656,33,30,3395
"742",0,0,0,0,0.0187530339508773,0.0225124670641265,1,NA,NA,"16",22,33,35,57
"743",0,0,0,0,-0.0117519069467634,-0.0158084067895067,1,NA,NA,"2922",1393,16,3,1860
"744",5,0,0,0,-0.0117519069467634,-0.0158084067895067,1,0,1,"2924",164,16,17,423
"745",7,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"842",162,24,31,417
"746",0,0,1,1,0.00260335935800871,-0.0123412442662524,0,0,0,"843",1404,24,21,1871
"747",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"844",2625,24,12,3199
"748",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"845",1415,26,12,1882
"749",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"846",2651,27,30,3357
"750",2,0,0,0,0.0169586256627808,0.0170213669298115,1,NA,NA,"34",2767,32,35,3987
"751",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"848",2748,27,12,3889
"752",10,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"849",2662,28,5,3435
"753",9,0,0,0,-0.0117519069467634,-0.0158084067895067,1,0,1,"2926",1426,16,17,1893
"754",0,0,0,0,-0.038668031268211,0.0474869899803239,1,NA,NA,"2937",1438,1,17,1904
"755",0,0,0.25,1,0.0151642173746843,0.0119348831810093,0,0,0,"853",72,31,12,174
"756",20,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"854",209,30,31,649
"757",2,0,0,0,0.0133698090865878,0.00725301581771964,1,NA,NA,"47",2767,30,35,3985
"758",48,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"856",2624,32,12,3195
"759",9,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"857",184,33,30,499
"760",0,0,0,0,-0.0332848064039215,0.0275448156871301,1,NA,NA,"2993",1449,4,19,1915
"761",1,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"859",2760,33,30,3950
"762",0,0,0,0,-0.00816309037057035,-0.017369314471769,1,NA,NA,"3157",1460,18,23,1927
"763",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"864",2628,24,31,3218
"764",0,0,0,0,-0.00457427379437733,-0.0173117566119807,1,NA,NA,"3200",1471,20,31,1938
"765",0,0,0.5,1,0.00439776764610522,-0.0100870752160387,0,0,0,"866",2637,25,3,3266
"766",0,0,0,1,0.00439776764610522,-0.0100870752160387,0,0,0,"867",2673,25,12,3505
"767",10,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"868",2619,27,30,3159
"768",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"869",2795,27,12,4103
"769",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"870",2698,28,12,3642
"770",15,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"871",2644,28,31,3308
"771",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"872",2776,28,12,4024
"772",0,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"3231",1482,21,29,1949
"773",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"874",2710,29,12,3698
"774",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"875",2773,31,12,4012
"775",0,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"3242",1493,21,29,1960
"776",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"877",55,32,5,126
"777",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"878",15,31,24,40
"778",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"879",1504,32,30,1971
"779",0,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"3255",1515,21,29,1982
"780",51,0,0.25,1,0.0187530339508773,0.0225124670641265,0,0,0,"881",184,33,30,499
"781",0,0,0,0,-0.00098545721818431,-0.0156357332101419,1,0,1,"3268",1526,22,12,1993
"782",0,0,0,0,-0.00098545721818431,-0.0156357332101419,1,NA,NA,"3281",1537,22,35,2004
"783",6,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"886",2634,23,31,3252
"784",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"887",2718,24,31,3738
"785",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,NA,NA,"3349",1549,23,31,2016
"786",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,1,"3419",1560,23,12,2027
"787",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,1,"3445",1571,23,12,2039
"788",0,0,1,0,0.00439776764610522,-0.0100870752160387,1,NA,NA,"3531",1582,25,6,2050
"789",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"892",2746,28,12,3879
"790",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"893",162,28,30,419
"791",0,0,1,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"3564",1593,26,17,2061
"792",1,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"895",2680,28,5,3549
"793",0,0,1,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"3566",1604,26,17,2072
"794",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"897",2777,30,12,4033
"795",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"899",2665,32,5,3458
"796",0,0,1,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"3583",1615,26,17,2083
"797",0,0,1,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"3602",1626,26,17,2094
"798",0,0,1,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"3604",1637,26,17,2105
"799",0,0,1,0,0.00798658422229824,-0.00436488795907331,1,NA,NA,"3619",1648,27,23,2116
"800",0,0,1,0,0.00978099251039475,-0.000896869752321644,1,0,1,"3651",1660,28,12,2127
"801",0,0,1,0,0.00978099251039475,-0.000896869752321644,1,NA,NA,"3670",1671,28,23,2138
"802",0,0,1,0,0.00978099251039475,-0.000896869752321644,1,0,1,"3676",1682,28,12,2150
"803",0,0,1,0,0.0115754007984913,0.00297576483994267,1,NA,NA,"3696",1693,29,17,2161
"804",5,0,0,0,-0.0117519069467634,-0.0158084067895067,1,0,1,"3775",205,16,23,613
"805",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"908",2605,24,31,3074
"806",1,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"911",2686,26,30,3580
"807",8,0,0,0,-0.00995749865866686,-0.0167911688233942,1,0,1,"3815",201,17,3,592
"808",0,0,0,0,-0.00995749865866686,-0.0167911688233942,1,NA,NA,"3817",1704,17,3,2172
"809",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"914",2709,28,12,3692
"810",10,0,0,0,-0.00995749865866686,-0.0167911688233942,1,0,1,"3820",1715,17,10,2183
"811",15,0,0,0,-0.00995749865866686,-0.0167911688233942,1,0,1,"3822",189,17,6,518
"812",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"917",2688,28,8,3594
"813",6,0,0,0,-0.00995749865866686,-0.0167911688233942,1,0,1,"3824",1726,17,6,2194
"814",0,0,0,0,-0.00995749865866686,-0.0167911688233942,1,NA,NA,"3826",1737,17,6,2205
"815",9,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"920",2731,30,31,3798
"816",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"922",2755,31,12,3924
"817",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"923",2754,32,5,3919
"818",0,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"925",2727,33,35,3779
"819",2,0,0,0,-0.00816309037057035,-0.017369314471769,1,0,1,"3894",1748,18,23,2216
"820",0,0,0,0,-0.00816309037057035,-0.017369314471769,1,NA,NA,"3897",1759,18,23,2227
"821",0,0,0,0,-0.00636868208247384,-0.0175428437346312,1,NA,NA,"4017",1763,19,23,2228
"822",0,0,0,0,-0.00816309037057035,-0.017369314471769,1,NA,NA,"4024",1764,18,29,2229
"823",11,0,0,0,-0.00636868208247384,-0.0175428437346312,1,0,1,"4025",107,19,3,269
"824",10,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"137",184,30,30,497
"825",4,0,0,0,-0.00636868208247384,-0.0175428437346312,1,0,1,"4026",1765,19,29,2231
"826",5,0,0,0,-0.00636868208247384,-0.0175428437346312,1,0,1,"4037",1766,19,12,2232
"827",0,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"935",2682,23,30,3557
"828",0,0,0,1,0.00439776764610522,-0.0100870752160387,0,0,0,"936",2647,25,12,3326
"829",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"938",2724,27,30,3764
"830",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,NA,NA,"144",1767,23,12,2233
"831",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"940",2632,28,12,3240
"832",0,0,0,0,-0.00457427379437733,-0.0173117566119807,1,NA,NA,"4063",1768,20,6,2234
"833",11,0,0,0,-0.00457427379437733,-0.0173117566119807,1,0,1,"4069",2624,20,10,3187
"834",5,0,0,0,-0.00457427379437733,-0.0173117566119807,1,0,1,"4074",2632,20,15,3235
"835",0,0,0,0,-0.00277986550628082,-0.0166760531038176,1,NA,NA,"4188",1769,21,10,2235
"836",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"946",2784,30,30,4066
"837",10,0,0,0,-0.00277986550628082,-0.0166760531038176,1,0,1,"4213",2610,21,29,3102
"838",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"948",2790,32,12,4088
"839",7,0,0,0,-0.00098545721818431,-0.0156357332101419,1,0,1,"4276",2664,22,2,3449
"840",0,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"950",148,33,35,377
"841",0,0,0,0,-0.00098545721818431,-0.0156357332101419,1,NA,NA,"4282",1770,22,2,2236
"842",6,0,0,0,-0.00277986550628082,-0.0166760531038176,1,0,1,"4305",189,21,2,519
"843",5,0,0,0,-0.00098545721818431,-0.0156357332101419,1,0,1,"4321",2625,22,2,3197
"844",0,0,1,0,0.00260335935800871,-0.0123412442662524,1,NA,NA,"161",1771,24,30,2237
"845",9,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,1,"4325",205,23,2,614
"846",12,0,0,0,-0.00098545721818431,-0.0156357332101419,1,0,1,"4328",198,22,2,576
"847",9,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,1,"4329",164,23,2,426
"848",0,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"958",213,23,31,677
"849",10,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"10",2633,29,12,3250
"850",0,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"32",2646,30,12,3324
"851",1,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"131",2677,27,12,3530
"852",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"963",14,27,12,35
"853",2,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"964",2655,28,12,3385
"854",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"965",2792,27,31,4091
"855",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"966",2676,29,12,3523
"856",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"254",2611,27,12,3110
"857",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"968",2736,30,30,3821
"858",12,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"969",111,30,12,278
"859",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"292",2713,28,12,3710
"860",0,0,0.25,1,0.0169586256627808,0.0170213669298115,0,0,0,"972",163,32,12,421
"861",16,0,0,0,0.00260335935800871,-0.0123412442662524,1,0,0,"526",203,24,12,599
"862",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"743",173,31,24,456
"863",0,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"919",2795,30,12,4106
"864",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"1057",2790,29,12,4086
"865",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"1083",2748,31,24,3891
"866",1,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"1138",2677,26,12,3529
"867",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,1,0,"1535",2782,28,12,4056
"868",13,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"981",2660,24,30,3422
"869",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"982",2694,24,12,3618
"870",0,0,0.5,1,0.00439776764610522,-0.0100870752160387,0,0,0,"983",2670,25,3,3483
"871",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"984",211,26,30,667
"872",7,0,0.5,0,0.00260335935800871,-0.0123412442662524,1,0,0,"1640",2633,24,3,3245
"873",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"986",1772,27,12,2238
"874",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"987",2610,27,12,3105
"875",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"988",2613,28,30,3124
"876",0,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"989",26,29,12,64
"877",1,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"1847",2738,26,12,3827
"878",7,0,0.25,1,0.0133698090865878,0.00725301581771964,0,0,0,"992",135,30,12,345
"879",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"993",2704,30,6,3671
"880",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"994",14,31,22,37
"881",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"1954",2646,29,13,3323
"882",1,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"1971",2752,26,12,3905
"883",0,0.015625,0.25,0,0.0133698090865878,0.00725301581771964,1,0,0,"2093",105,30,16,265
"884",8,0,0,0,-0.0153407235229564,-0.0126290335651937,1,0,0,"2437",1774,14,19,2239
"885",0,0,1,0,0.0151642173746843,0.0119348831810093,1,0,0,"2611",1775,31,12,2240
"886",0,0,1,0,0.0115754007984913,0.00297576483994267,1,NA,NA,"3703",1776,29,23,2242
"887",9,0,0,0,-0.0117519069467634,-0.0158084067895067,1,0,0,"3809",1777,16,12,2243
"888",8,0,0,0,-0.00816309037057035,-0.017369314471769,1,0,0,"3945",2611,18,12,3107
"889",4,0,0,0,-0.00277986550628082,-0.0166760531038176,1,0,0,"4196",1778,21,12,2244
"890",6,0,0,0,-0.00277986550628082,-0.0166760531038176,1,0,0,"4277",2611,21,2,3108
"891",4,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,0,"4385",2677,23,2,3527
"892",5,0,0,0,-0.00098545721818431,-0.0156357332101419,1,0,0,"4401",2646,22,2,3318
"893",3,0,0.5,0,0.00260335935800871,-0.0123412442662524,1,0,0,"865",2672,24,3,3499
"894",4,0,0,0,0.00439776764610522,-0.0100870752160387,1,0,0,"198",2665,25,30,3452
"895",3,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"575",2665,26,30,3453
"896",2,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"1437",2665,27,30,3454
"897",11,0,0,0,-0.0279015815396319,0.0112441888635501,1,0,0,"1617",1779,7,12,2245
"898",2,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,0,"1886",2665,23,17,3451
"899",9,0,0,0,-0.00816309037057035,-0.017369314471769,1,0,0,"3895",143,18,12,363
"900",7,0,0,0,-0.00277986550628082,-0.0166760531038176,1,0,0,"4270",143,21,2,364
"901",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"13",180,31,12,480
"902",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"18",51,33,30,117
"903",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"36",2745,33,30,3878
"904",14,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,0,"37",2616,23,30,3139
"905",0,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"58",2612,26,12,3116
"906",10,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"61",2642,27,30,3295
"907",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"65",33,29,12,79
"908",1,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"76",2702,26,12,3657
"909",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"78",33,28,12,78
"910",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"79",2745,27,30,3873
"911",0,0,1,0,0.00260335935800871,-0.0123412442662524,1,NA,NA,"91",1780,24,12,2246
"912",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"95",2713,27,12,3709
"913",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"99",196,29,30,567
"914",0,0,0,0,0.0169586256627808,0.0170213669298115,1,0,0,"106",51,32,30,116
"915",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"107",4,33,30,14
"916",5,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"117",2757,29,30,3934
"917",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"119",2745,29,30,3874
"918",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"125",73,33,30,177
"919",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,0,"127",1781,23,3,2247
"920",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"133",2656,27,30,3391
"921",0,0,0.25,0,0.0169586256627808,0.0170213669298115,1,0,0,"142",7,32,22,20
"922",0,0,0,0,0.00439776764610522,-0.0100870752160387,1,0,0,"145",2745,25,30,3872
"923",0,0,0,0,0.00439776764610522,-0.0100870752160387,1,0,0,"146",2703,25,30,3661
"924",0,0,0,0,0.00619217593420173,-0.00742828978031233,1,0,0,"148",2637,26,12,3267
"925",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"150",1782,28,30,2248
"926",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"154",2665,29,5,3456
"927",0,0,0,0,0.0169586256627808,0.0170213669298115,1,0,0,"158",55,32,5,126
"928",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"173",73,31,30,176
"929",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"177",166,33,30,432
"930",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,NA,NA,"184",2772,28,12,4005
"931",0,0,0,0,0.0187530339508773,0.0225124670641265,1,NA,NA,"195",35,33,16,86
"932",0,0,0,0,0.000808951069912199,-0.0141907969309535,1,NA,NA,"197",1783,23,12,2249
"933",0,0,0,0,0.0187530339508773,0.0225124670641265,1,NA,NA,"213",2756,33,16,3931
"934",0,0,1,0,0.00260335935800871,-0.0123412442662524,1,NA,NA,"215",1785,24,12,2250
"935",3,0,0,0,0.0187530339508773,0.0225124670641265,1,NA,NA,"231",2723,33,16,3761
"936",12,0,0,0,0.00260335935800871,-0.0123412442662524,1,NA,NA,"233",2639,24,35,3276
"937",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"201",2763,27,12,3965
"938",11,0,0,0,0.00978099251039475,-0.000896869752321644,1,NA,NA,"239",2639,28,35,3278
"939",6,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"207",2651,29,30,3359
"940",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"219",175,27,12,464
"941",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"221",2743,28,30,3860
"942",9,0,0,0,0.00439776764610522,-0.0100870752160387,1,NA,NA,"253",2668,25,35,3471
"943",0,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"225",2698,30,12,3643
"944",0,0,0,0,0.0169586256627808,0.0170213669298115,1,0,0,"230",2663,32,30,3447
"945",0,0.125,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"238",12,28,12,28
"946",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"262",2757,31,30,3936
"947",9,0,0,0,0.00439776764610522,-0.0100870752160387,1,0,0,"269",2651,25,30,3355
"948",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"273",2633,28,12,3249
"949",0,0,0,0,0.0187530339508773,0.0225124670641265,1,NA,NA,"266",2671,33,22,3498
"950",6,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"280",99,30,30,247
"951",14,0,0,0,0.00619217593420173,-0.00742828978031233,1,NA,NA,"271",2639,26,35,3277
"952",0,0,0,0,0.0115754007984913,0.00297576483994267,1,0,0,"296",2751,29,10,3903
"953",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"298",210,31,30,660
"954",0,0,0,0,0.0187530339508773,0.0225124670641265,1,0,0,"302",2663,33,30,3448
"955",0,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"316",2771,30,30,4000
"956",0,0,0,0,0.0169586256627808,0.0170213669298115,1,0,0,"318",186,32,30,506
"957",4,0,0,0,0.000808951069912199,-0.0141907969309535,1,0,0,"321",2702,23,12,3656
"958",0,0,0,0,0.00798658422229824,-0.00436488795907331,1,0,0,"326",2672,27,12,3501
"959",0,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"1003",2661,23,30,3427
"960",5,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"1004",195,24,12,558
"961",1,0,0,1,0.00439776764610522,-0.0100870752160387,0,0,0,"1005",203,25,12,600
"962",0,0,0,0,0.0151642173746843,0.0119348831810093,1,0,0,"335",64,31,30,151
"963",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"1007",2695,27,12,3623
"964",0,0,0,0,0.0133698090865878,0.00725301581771964,1,0,0,"350",2637,30,12,3269
"965",14,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"1009",2691,28,12,3606
"966",0,0,0,1,0.00798658422229824,-0.00436488795907331,0,0,0,"1010",213,27,31,679
"967",9,0,0,0,0.0169586256627808,0.0170213669298115,1,NA,NA,"301",21,32,16,54
"968",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"1014",74,30,6,180
"969",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"1015",62,30,13,147
"970",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"1017",106,32,12,266
"971",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"1018",2734,32,7,3813
"972",12,0,0,1,0.0187530339508773,0.0225124670641265,0,0,0,"1020",16,33,30,41
"973",42,0,0,1,0.000808951069912199,-0.0141907969309535,0,0,0,"1026",2653,23,12,3367
"974",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"1028",177,24,12,472
"975",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"1031",2684,26,30,3567
"976",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"1033",2660,28,5,3424
"977",0,0,0,1,0.00978099251039475,-0.000896869752321644,0,0,0,"1034",2752,28,12,3907
"978",10,0,0,1,0.0115754007984913,0.00297576483994267,0,0,0,"1035",117,29,12,290
"979",0,0,0,1,0.0151642173746843,0.0119348831810093,0,0,0,"1039",179,31,5,478
"980",2,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"1049",2643,24,31,3300
"981",0,0,0,1,0.00260335935800871,-0.0123412442662524,0,0,0,"1050",1786,24,12,2251
"982",0,0,0,1,0.00619217593420173,-0.00742828978031233,0,0,0,"1051",2626,26,31,3208
"983",0,0,1,1,0.00798658422229824,-0.00436488795907331,0,0,0,"1053",1787,27,19,2253
"984",0,0,0,1,0.0133698090865878,0.00725301581771964,0,0,0,"1060",140,30,30,355
"985",0,0,0,1,0.0169586256627808,0.0170213669298115,0,0,0,"1061",2684,32,5,3570
"986",0,0,0,0,0.00978099251039475,-0.000896869752321644,1,0,0,"362",2790,28,12,4085
