"id","dam","sire"
"804397-RgwA","776442-raYN",NA
"804398-RwnG","804220-WMG","776251-rnAR"
"832014-WgwG","776796-RNN","725401-WrgM"
"832034-MwnB","725697-OanG","725408-WraB"
"832035-NwnA2","725697-OanG",NA
"832032-RnwO","725697-OanG",NA
"832033-YwnG2","725697-OanG","725132-gwNR"
"832047-AboR2","804214-RNW","725436-WnaN"
"832056-BrwR2","776360-rnOA",NA
"832057-YrwM","776360-rnOA",NA
"832066-GgwB2","776446-GMG","804059-RbrG"
"832068-GgwN","776446-GMG","804059-RbrG"
"832067-OgwR","776446-GMG","725897-arYO"
"832065-WgwN2","776446-GMG","725897-arYO"
"832069-BybO","776527-anAW","776576-nwOO"
"832080-NrbG","776767-BMB","804034-BbrO"
"832081-OboY","804211-GYB","776317-byYW"
"832082-RboR","804211-GYB","725826-yrGR"
"832083-WboA","804211-GYB","725826-yrGR"
"832100-AboR","776752-MMB","725150-rbYB"
"832113-NybG","804131-OobW","776342-BYA"
"832118-OybW","804146-RbyO","725519-YnaN"
"832123-BwnO","776256-NRG","725680-RgrM"
"832128-GybN2","725697-OanG","725408-WraB"
"832129-WybW","725697-OanG","725408-WraB"
"832132-MrbW","776472-OMO","725472-BnaR"
"832134-WwnM","776384-OGB","776583-rarara"
"832135-___3","776384-OGB","776583-rarara"
"832148-BybN","776360-rnOA","725150-rbYB"
"832146-GybG","776360-rnOA","725150-rbYB"
"832147-RybM","776360-rnOA",NA
"832159-BboN","776784-MWW","776544-nwGN"
"832239-gyMY","776256-NRG","725472-BnaR"
"832237-gyOB","776256-NRG","725680-RgrM"
"832238-gyWN","776256-NRG","725680-RgrM"
"832235-nmAW","776384-OGB","776583-rarara"
"832236-nmNO","776384-OGB","776583-rarara"
"832243-ogAG","776796-RNN","725532-AwgY"
"832244-ogMW","776796-RNN","725532-AwgY"
"832245-wnOB","804146-RbyO","725518-RnaO"
"832271-mwBW","776750-MYG","725532-AwgY"
"832272-mwMR","776750-MYG","725532-AwgY"
"832273-mwOG","776750-MYG","725532-AwgY"
"832274-wnMM","832184-YGM","725680-RgrM"
"832283-gyBA","696495-wgNN","803990-AwrB"
"832281-gyOM","696495-wgNN","803990-AwrB"
"832276-nmBG","832190-YMN","696469-brOY"
"832277-nmRW","832190-YMN","696469-brOY"
"832286-nmAB","804308-YybW","776583-rarara"
"832284-nmWG","804308-YybW","776583-rarara"
"832288-ogNN","803909-BAB","776486-anBO"
"832294-boGG","776472-OMO","696620-gwNY"
"832293-boMB","776472-OMO","725472-BnaR"
"832301-mwAW","832217-OBO","776317-byYW"
"832302-mwBB","832217-OBO","776317-byYW"
"832304-ogAO","776256-NRG","725472-BnaR"
"832305-ogBR","776256-NRG","725680-RgrM"
"832306-ogNW","776256-NRG","725680-RgrM"
"832323-ogGB","832121-OAY","776583-rarara"
"832324-ogNO","832121-OAY","776583-rarara"
"832322-ogWM","832121-OAY","776583-rarara"
"832337-ogBB","832223-WAG","725519-YnaN"
"832336-ogMO","832223-WAG","725519-YnaN"
"832335-ogRA","832223-WAG","725519-YnaN"
"832350-mwAY","776682-nwGM","832156-OrbA"
"832348-mwBN","776682-nwGM","832211-YNM"
"832349-mwRG","776682-nwGM","776499-nwGO"
"832347-mwYW","776682-nwGM","776499-nwGO"
"832355-wnMO","776243-byYR","776742-naRW"
"832356-wnRG","776243-byYR","776742-naRW"
"832364-boBR","725391-AwbN","832156-OrbA"
"832362-nmNY","832089-YRW","696588-bwGO"
"832375-mwBG","832224-MAM","776648-anOM"
"832372-mwNO","832224-MAM","725826-yrGR"
"832374-mwWR","832224-MAM","725826-yrGR"
"832373-mwYY","832224-MAM","725826-yrGR"
"832385-nmMB","832187-GNG","776742-naRW"
"832386-nmOR","832187-GNG","776742-naRW"
"832388-ogAA","804218-NGO","725519-YnaN"
"832389-ogRB2","804218-NGO","725519-YnaN"
"832391-ogWG","804218-NGO","725436-WnaN"
"832399-mwMW","776256-NRG","725680-RgrM"
"832398-mwON","776256-NRG","725680-RgrM"
"832411-nmGY","776472-OMO","725472-BnaR"
"832413-nmNB","776472-OMO","725472-BnaR"
"832414-nmWO","776472-OMO","696620-gwNY"
"832412-nmYM","776472-OMO","725472-BnaR"
"832415-nmAG","832190-YMN","696469-brOY"
"832416-nmBN","832190-YMN","696469-brOY"
"832417-nmWW","832190-YMN","696469-brOY"
"832419-wnNO","803909-BAB","776486-anBO"
"832418-wnYM","803909-BAB","776486-anBO"
"832423-mwAN","832184-YGM","804088-GnwO"
"832422-mwBY","832184-YGM","804088-GnwO"
"832424-mwMM","832184-YGM","804088-GnwO"
"832425-mwNW","832197-YWG","804264-OwnA"
"832426-boNG","776682-nwGM","832156-OrbA"
"832427-boOR","776682-nwGM","832209-BAY"
"832429-boRB","776682-nwGM","832156-OrbA"
"832428-boYN","776682-nwGM","832156-OrbA"
"832433-gyBM","776784-MWW","725150-rbYB"
"832437-gyBY","832201-AAB2","776251-rnAR"
"832434-gyOA","776784-MWW","725150-rbYB"
"832438-gyWG","832201-AAB2","776251-rnAR"
"832435-gyYR","776784-MWW","776544-nwGN"
"832451-mwNB","776383-BNR","725150-rbYB"
"832460-boWM","832202-GAA","804088-GnwO"
"832462-ogBO","776243-byYR","804013-AbyB"
"832461-ogMM","776243-byYR","804013-AbyB"
"832464-nmBW","776796-RNN","804088-GnwO"
"832465-nmOG","776796-RNN","804088-GnwO"
"832466-nmYR","776796-RNN","804088-GnwO"
"832469-mwMO","832224-MAM","776648-anOM"
"832470-mwYN","832224-MAM","776648-anOM"
"832471-boAB","776360-rnOA","725150-rbYB"
"832474-boGY","776360-rnOA","725150-rbYB"
"832472-boNO","776360-rnOA","725150-rbYB"
"832473-boRN2","776360-rnOA","725150-rbYB"
"832499-gyBN","776472-OMO","696620-gwNY"
"832497-gyOY","776472-OMO","696620-gwNY"
"832498-gyWB","776472-OMO","696620-gwNY"
"832507-wnMW","832376-RWO","804014-ObyR"
"832508-wnYB","832376-RWO","804014-ObyR"
"832513-ogAB","832093-NAY","804014-ObyR"
"832514-ogOR","832093-NAY","804014-ObyR"
"832516-wnBY","832089-YRW","696588-bwGO"
"832517-wnOR","832089-YRW","696588-bwGO"
"832519-boMN","804131-OobW","803995-GbyO"
"832527-ogMG","832121-OAY","776583-rarara"
"832540-boBA","776750-MYG","804088-GnwO"
"832544-boBY","832224-MAM","725826-yrGR"
"832543-boNN","832224-MAM","725826-yrGR"
"832541-boOM2","776750-MYG","804088-GnwO"
"832542-boOW","832224-MAM","725826-yrGR"
"832581-goMO","804146-RbyO","725519-YnaN"
"832583-goYA","804146-RbyO","725519-YnaN"
"832584-gnBW","776256-NRG","725680-RgrM"
"832585-gnRO","776256-NRG","725680-RgrM"
"832586-obAB","832184-YGM","725532-AwgY"
"832587-obRW","832184-YGM","725532-AwgY"
"832589-wmYY","804212-WWW","776585-raWR"
"832600-obBB","776750-MYG","725532-AwgY"
"832601-obWO","776750-MYG","725532-AwgY"
"832607-mnBN","832224-MAM","725826-yrGR"
"832605-mnRR","832224-MAM","725826-yrGR"
"832606-mnWG","832224-MAM","776648-anOM"
"832609-wmOO","776446-GMG","725519-YnaN"
"832610-wmWR2","776446-GMG","725519-YnaN"
"832613-mnOM","832193-YNB","696588-bwGO"
"832614-mnYW","832193-YNB","804156-MnwA"
"832616-mnBB","776412-ONM","725472-BnaR"
"832619-mnGY","804305-YrbM","776342-BYA"
"832620-mnMA","804305-YrbM","776342-BYA"
"832618-mnMW","776412-ONM","725472-BnaR"
"832621-mnOB","804305-YrbM","776342-BYA"
"832617-mnRN","776412-ONM","725472-BnaR"
"832636-goNM","832557-MBA","725519-YnaN"
"832644-gnYN","832550-AMN","725680-RgrM"
"832639-goAO","832105-WboG","696620-gwNY"
"832646-wmAA","804218-NGO","725519-YnaN"
"832654-obBR","803909-BAB","725518-RnaO"
"832663-gnAG","776764-ORM","804295-MwnR"
"832664-gnMW","776764-ORM","804295-MwnR"
"832665-gnOO","776764-ORM","804295-MwnR"
"832673-goBG","832173-GWM","832156-OrbA"
"832678-obNB","832121-OAY","776585-raWR"
"832680-obYR","832121-OAY","776585-raWR"
"832681-gnGA","832518-OMB","832156-OrbA"
"832682-gnMR2","832518-OMB","832156-OrbA"
"832705-obAG","832573-ABN","832208-MAO"
"832706-obBA","832573-ABN","832208-MAO"
"832704-obRB","832573-ABN","832208-MAO"
"832703-wmBM","776472-OMO","696620-gwNY"
"832701-wmNG","776472-OMO","696620-gwNY"
"832702-wmYA","776472-OMO","696620-gwNY"
"832708-goNA","832574-ogogog","832216-ARY"
"832707-goOM","832574-ogogog","832216-ARY"
"832709-goWB","832574-ogogog","832216-ARY"
"832710-gnRN","832545-RYA","696620-gwNY"
"832718-wmGB","804308-YybW","804392-BwnA"
"832719-wmMA","804308-YybW","804393-RwnM"
"832720-wmOY","804308-YybW","776583-rarara"
"832729-gnNA","832184-YGM","725532-AwgY"
"832730-gnOM","832184-YGM","725532-AwgY"
"832734-wmMM","832570-WYO","696620-gwNY"
"832743-gnAB","776446-GMG","804059-RbrG"
"832747-goBN","832558-BRM","776583-rarara"
"832746-goGA","832558-BRM","776583-rarara"
"832748-goOY","832558-BRM","776583-rarara"
"832759-goAA","776412-ONM","725472-BnaR"
"832760-goGM","776412-ONM","725472-BnaR"
"832762-goNW","776412-ONM","725472-BnaR"
"832761-goRB","776412-ONM","725472-BnaR"
"832768-wmWW","803909-BAB","804059-RbrG"
"832782-goBR","832121-OAY","776583-rarara"
"832779-goGO","832121-OAY","776583-rarara"
"832780-goWA","832121-OAY","776583-rarara"
"832781-goYY","832121-OAY","776583-rarara"
"832784-obYY","804212-WWW","776585-raWR"
"832811-mnGN","832568-BRG","832354-wnBN"
"832810-mnOW","832568-BRG","832354-wnBN"
"832820-obWN","832224-MAM","776648-anOM"
"832824-wmRA","776764-ORM","804295-MwnR"
"832823-wmWG","776764-ORM","804295-MwnR"
"832821-wmYO","776764-ORM","804295-MwnR"
"832830-goOW","804218-NGO","725519-YnaN"
"832833-goON","832105-WboG","696620-gwNY"
"832838-mnAG","804131-OobW","803995-GbyO"
"832839-mnRB","804131-OobW","803995-GbyO"
"832841-wmGR","696495-wgNN","804295-MwnR"
"832840-wmMB","696495-wgNN","804295-MwnR"
"832842-wmOW","696495-wgNN","804295-MwnR"
"832849-gnWB","832559-WON","725518-RnaO"
"832862-obAR","832188-YMM","804014-ObyR"
"832861-obBY","832188-YMM","804014-ObyR"
"832870-wmOR2","804146-RbyO","725519-YnaN"
"832879-mnOR","776412-ONM","725472-BnaR"
"832877-mnWM","776412-ONM","725472-BnaR"
"832878-mnYA","776412-ONM","725472-BnaR"
"832875-obGR","832184-YGM","725532-AwgY"
"832876-obNA","832184-YGM","725532-AwgY"
"832873-obOO","832184-YGM","725532-AwgY"
"832874-obYB","832184-YGM","725532-AwgY"
"832887-gnBA","776256-NRG","832492-boYO"
"832888-gnWM","776256-NRG","725680-RgrM"
"832889-gnYO","776256-NRG","832492-boYO"
"832898-obNG","776446-GMG","804059-RbrG"
"832902-wmRG","832224-MAM","776648-anOM"
"832901-wmYW","832224-MAM","776648-anOM"
"832905-wmMW2","776750-MYG","725532-AwgY"
"832907-wmOR","776750-MYG","725532-AwgY"
"832929-obRR","832485-BBA","776742-naRW"
"832946-obOR","832624-GRG","725519-YnaN"
"832945-obWG","832624-GRG","725519-YnaN"
"832944-obYA","832624-GRG","725519-YnaN"
"832986-MbwA","832217-OBO","776317-byYW"
"832987-RbwB","832217-OBO","776317-byYW"
"832988-WbwY","832217-OBO","776317-byYW"
"832999-OgnM","804146-RbyO","725519-YnaN"
"832998-YgnA","804146-RbyO","725519-YnaN"
"833206-AogA","832195-YNG","776317-byYW"
"833204-MogN","832195-YNG","776317-byYW"
"833205-YogR","832195-YNG","776317-byYW"
"833208-GbgN","776360-rnOA","832549-MNO"
"833207-RbgY","776360-rnOA","832549-MNO"
"833214-BwmB","832105-WboG","776203-yrWB"
"833213-YwmY","832105-WboG","776203-yrWB"
"833225-BbwY","832448-ogMY","804013-AbyB"
"833226-MbwR","832448-ogMY","804013-AbyB"
"833227-YbwN","832448-ogMY","804013-AbyB"
"833230-YngY","832595-WYA","725518-RnaO"
"833231-BnoB","832956-OYA","725518-RnaO"
"833232-NnoM","832956-OYA","725518-RnaO"
"833239-AbgB","832552-YGA","776583-rarara"
"833241-WbgR","832552-YGA","776583-rarara"
"833258-OnoN","832193-YNB","804156-MnwA"
"833265-AbwR","832376-RWO","804013-AbyB"
"833264-GbwN","832376-RWO","804013-AbyB"
"833267-RnoB","776446-GMG","725518-RnaO"
"833268-YnoG","776446-GMG","725518-RnaO"
"833292-NgnA","832121-OAY","776583-rarara"
"833291-YgnB","832121-OAY","776583-rarara"
"833119-BogO","832557-MBA","725518-RnaO"
"833120-RogW","832557-MBA","725518-RnaO"
"833121-YogN","832557-MBA","725518-RnaO"
"833140-AbwN","832596-RWA","804295-MwnR"
"833155-AgnG","832960-NYO","832156-OrbA"
"833153-BgnM","832960-NYO","832156-OrbA"
"833154-RgnW","832960-NYO","832156-OrbA"
"833152-WgnY","832960-NYO","832156-OrbA"
"833172-AwmA","832593-gnWN","832101-BboM"
"833178-GbwB","832546-YRA","776317-byYW"
"833177-NbwA","832546-YRA","776317-byYW"
"833171-OwmO","832593-gnWN","832101-BboM"
"833182-BogR","804131-OobW","803995-GbyO"
"833187-GnoW2","832553-BWA","776583-rarara"
"833185-GwmW","832195-YNG","776317-byYW"
"833189-MgnR","832551-ABY","832354-wnBN"
"833191-OgnO","832551-ABY","832354-wnBN"
"833183-WogN","804131-OobW","804295-MwnR"
"833184-YogM","804131-OobW","804295-MwnR"
"833011-BgnO","832956-OYA","725518-RnaO"
"833012-GgnY","832956-OYA","725518-RnaO"
"833013-WgnR","832956-OYA","725518-RnaO"
"833014-BwmY","804308-YybW","776583-rarara"
"833015-MwmG","804308-YybW","776583-rarara"
"833017-OwmR","804308-YybW","776583-rarara"
"833016-WwmA","804308-YybW","776583-rarara"
"833038-NbgA","832173-GWM","832156-OrbA"
"833046-AnoM","804212-WWW","832766-mnMR"
"833089-NwmN","832962-NRB","804156-MnwA"
"833097-GnoM","832551-ABY","832354-wnBN"
"833506-GgnW","832105-WboG","832765-mnAO"
"833508-GbgB","832195-YNG","776317-byYW"
"833509-MbgW","832195-YNG","776317-byYW"
"833524-ObgN","832376-RWO","804013-AbyB"
"833551-BgbN2","832242-NAA","832766-mnMR"
"833549-OgbR","832242-NAA","832766-mnMR"
"833550-WgbG","832242-NAA","832766-mnMR"
"833553-BonO","832960-NYO","832156-OrbA"
"833564-AngA2","804146-RbyO","725518-RnaO"
"833565-BngM","804146-RbyO","725518-RnaO"
"833567-BngO","832562-AOA","832904-mnYR"
"833566-NngW2","804146-RbyO","725518-RnaO"
"833578-AnyA","833072-RGA","804264-OwnA"
"833579-BnyB2","833072-RGA","804264-OwnA"
"833586-RnyG","832570-WYO","804156-MnwA"
"833589-BnyM","832971-AAM","776583-rarara"
"833590-OnyA","832971-AAM","776583-rarara"
"833596-AnyG","832226-BMG","832208-MAO"
"833640-BmwA","833243-NogR","833039-YnoR"
"833641-GmwN","833243-NogR","833039-YnoR"
"833639-MgbN","804308-YybW","776583-rarara"
"833638-OgbO","804308-YybW","776583-rarara"
"833637-RgbR","804308-YybW","776583-rarara"
"833645-OgoN","833096-YYM","776583-rarara"
"833661-BngY2","832545-RYA","832766-mnMR"
"833664-MngN","832545-RYA","832766-mnMR"
"833662-NngA2","832545-RYA","832766-mnMR"
"833663-WngR2","832545-RYA","832766-mnMR"
"833659-YonW2","832448-ogMY","832941-goBO"
"833667-MgbR2","833666-NYA","833081-AgnW"
"833680-BgoG","804146-RbyO","725518-RnaO"
"833679-MgoR","804146-RbyO","725518-RnaO"
"833681-NgoY","804146-RbyO","725518-RnaO"
"833692-MnyB","832193-YNB","832509-mwGO"
"833693-NnyO","832193-YNB","832509-mwGO"
"833706-OgbA2","833072-RGA","804264-OwnA"
"833710-BonG","776446-GMG","804295-MwnR"
"833713-MngY","804131-OobW","803995-GbyO"
"833714-NngR2","804131-OobW",NA
"833716-NonB","832562-AOA","832904-mnYR"
"833715-RonY2","832562-AOA","776583-rarara"
"833729-BgoN","804308-YybW","776583-rarara"
"833723-WgbM","832545-RYA","832766-mnMR"
"833728-WgoM2","804308-YybW","776583-rarara"
"833750-ngGR2","832217-OBO","832766-mnMR"
"833752-rbAY","833535-AGM","804156-MnwA"
"833754-rbNN","833535-AGM","804156-MnwA"
"833753-rbWB","833535-AGM","804156-MnwA"
"833763-noAR","833096-YYM","832813-goAB"
"833765-noGW","833096-YYM","832813-goAB"
"833760-rbBB","832545-RYA","833041-RnoN"
"833761-rbMG","832545-RYA","833041-RnoN"
"833762-rbON","832545-RYA","833041-RnoN"
"833774-wrAB","832973-YWR","804295-MwnR"
"833777-wrGW","832965-NBN","804156-MnwA"
"833778-wrMY","832965-NBN","804156-MnwA"
"833776-wrOR","832965-NBN","804156-MnwA"
"833796-ngMM","804217-WNM","804295-MwnR"
"833797-ngNN2","804217-WNM","804295-MwnR"
"898004-rbNW","804225-NBM","833042-WnoN"
"898006-rbYG","804225-NBM","833042-WnoN"
"898021-rbNB","832448-ogMY","833544-MnrO"
"898020-rbOO","832448-ogMY","833544-MnrO"
"898019-rbRW","832448-ogMY","833544-MnrO"
"898052-gbGY","832595-WYA","804295-MwnR"
"898054-gbRW","832595-WYA","804295-MwnR"
"898061-gbGB","832545-RYA","833041-RnoN"
"898059-gbON","832545-RYA","833041-RnoN"
"898060-gbYM","832545-RYA","833041-RnoN"
"898077-wrRM","832217-OBO","832766-mnMR"
"898097-noBW","833535-AGM","832509-mwGO"
"898098-noWR","833535-AGM","832509-mwGO"
"898094-wrWO2","832965-NBN","804156-MnwA"
"898220-ngMW","832971-AAM","832813-goAB"
"898221-ngNA2","832971-AAM","832813-goAB"
"898219-ngOB","832971-AAM","832813-goAB"
"898229-wrMR","832593-gnWN","833544-MnrO"
"898230-wrWO","832593-gnWN","833544-MnrO"
"898232-wrYB","832593-gnWN","833544-MnrO"
"898266-noRY","832448-ogMY","833544-MnrO"
"898290-noMG","832970-ARM","833064-GnoY"
"898291-noYR","832970-ARM","833064-GnoY"
"898298-gbWG","833539-AWR","833041-RnoN"
"898296-gbYB","833539-AWR","833041-RnoN"
"898323-rbAN","832598-mnMM",NA
"898358-brBB","832970-ARM","833064-GnoY"
"898368-brMG","898039-YAN","804295-MwnR"
"898384-onRR","832226-BMG","832208-MAO"
"898385-onWY","832226-BMG","832208-MAO"
"898513-weMM","833539-AWR","833041-RnoN"
"898514-weRO","833539-AWR","833040-BnoG"
"898528-weBY","804217-WNM","804295-MwnR"
"898546-bgAB","898336-GMR","832766-mnMR"
"898547-bgNN","898336-GMR","832766-mnMR"
"898548-bgOG","898336-GMR","832766-mnMR"
"898549-bgWW","898336-GMR","832766-mnMR"
"898639-rwNR","832973-YWR","804295-MwnR"
"898647-bgRY","898351-GON","898249-noAN"
"898652-weGB","833539-AWR","833041-RnoN"
"898655-weOR","833539-AWR","833041-RnoN"
"898654-weWA","833539-AWR","833041-RnoN"
"898653-weYN","833539-AWR","833041-RnoN"
"898662-rwYB","898738-AGY","898255-ngAB2"
"898722-brAO","804217-WNM","804295-MwnR"
"898724-brMR","804217-WNM","804295-MwnR"
"898723-brWB","804217-WNM","804295-MwnR"
"898770-AbyM","832217-OBO","832766-mnMR"
"898771-GbyW","832217-OBO","832766-mnMR"
"898796-AweB","898336-GMR","832766-mnMR"
"898793-MweN","653417-gAnrW","898646-bgBM"
"898794-OweO","653417-gAnrW","898646-bgBM"
"898795-RweY","653417-gAnrW","898646-bgBM"
"899008-ManY","898351-GON","898249-noAN"
"899088-BnrA","833539-AWR","833041-RnoN"
"899090-MnrW","833539-AWR","833041-RnoN"
"899124-MnrM","832217-OBO","832766-mnMR"
"899127-MwrR","898351-GON","898249-noAN"
"899125-OnrY","832217-OBO","832766-mnMR"
"899126-RnrG","832217-OBO","832766-mnMR"
"899167-AnrG","832555-YAA","833041-RnoN"
"899168-BnrW","832555-YAA","833041-RnoN"
"899170-NnrO","832555-YAA","833041-RnoN"
"899169-WnrM","832555-YAA","833041-RnoN"
"899194-NgoA","653417-gAnrW","898646-bgBM"
"899232-NnrA","833615-AngY","898646-bgBM"
"899233-YnrW","833615-AngY","898646-bgBM"
"899251-BnrG","898351-GON","898249-noAN"
"899253-OnrM","898351-GON","898249-noAN"
"899252-YnrY","898351-GON","898249-noAN"
"899262-NgoB","833539-AWR","833041-RnoN"
"899273-NgoN","832217-OBO","832766-mnMR"
"899447-BobA","898351-GON","898249-noAN"
"899449-WobN2","898351-GON","898249-noAN"
"899494-ArnM2","898731-AOB","898249-noAN"
"899542-raAB2","898351-GON","898249-noAN"
"899543-raGG2","898351-GON","898249-noAN"
"899544-raWW","898351-GON","898249-noAN"
"899593-wbBG","833615-AngY","898350-YBR"
"899609-naWM2","899385-ARA","898249-noAN"
"981996-MwbN","981903-GAB","899219-WgoW"
"982335-GawO","982157-OAR","898249-noAN"
"982366-AryB","899495-RBN","898249-noAN"
"982369-NryO","899495-RBN","898249-noAN"
"982368-YryM","899495-RBN","898249-noAN"
"982543-BngW","982157-OAR","898249-noAN"
"982544-GngM","982157-OAR","898249-noAN"
"982545-NgnB","982157-OAR","898249-noAN"
"982555-BwnG","899800-AON","898249-noAN"
"982556-MwnO","899800-AON","898249-noAN"
"982557-WwnY","899800-AON","898249-noAN"
"982684-nyAY","982191-RRN","982086-MraW"
"982783-rgRW","982157-OAR","898249-noAN"
"982846-TAM","981827-arAR","982086-MraW"
"982844-TOG","981827-arAR","982086-MraW"
"982845-TRN","981827-arAR","982086-MraW"
"982868-gnBY","982157-OAR","898249-noAN"
"982869-gnWG","982157-OAR","898249-noAN"
"982891-gnMR","982193-BBG","898249-noAN"
"982889-gnOB","982193-BBG","898249-noAN"
"982890-gnWY","982193-BBG","898249-noAN"
"A30091-ngBY2","598298-WAM","982086-MraW"
"A30092-ngNW","598298-WAM","982086-MraW"
"A30093-ngOR","598298-WAM","982086-MraW"
"A30118-ngNO","982191-RRN","982086-MraW"
"A30212-ynGM","598298-WAM","982086-MraW"
"A30213-ynNR2","598298-WAM","982086-MraW"
"A30214-ynYA2","598298-WAM","982086-MraW"
"A59133-lMyby","A59031-zBny","A58459-sARan"
"A59135-lYrg","A59031-zBny","A58459-sARan"
"A59161-lNan","A59046-zGng","A58858-pMwo"
"A59159-lOno","A59046-zGng","A58858-pMwo"
"A59160-lWry","A59046-zGng","A58858-pMwo"
"A59200-lNYwg","A58110-BBW","A58803-pOrn"
"A59211-cYrb","A59024-zGyb","A58459-sARan"
"A59227-cGan","A59051-zBgw","A58806-pYob"
"A59228-cRAyb","A59051-zBgw","A58806-pYob"
"A59266-cGba","A58671-jMgn","A58805-pWwn"
"A59267-cYwg","A58671-jMgn","A58805-pWwn"
"A59274-cBaba","982094-RonY","A58902-fOyr"
"A59278-cOar","A59057-zNgr","A58803-pOrn"
"A59276-cOrg","982094-RonY","A58902-fOyr"
"A59297-cNYry","A58411-WBW","A58459-sARan"
"A59304-sObr","A59363-sGo","A58459-sARan"
"A59302-sOny","A59046-zGng","A58858-pMwo"
"A59305-sWyr","A59363-sGo","A58459-sARan"
"A59319-sWrw","A59014-zOob","A58902-fOyr"
"A59320-sYna","A59014-zOob","A58902-fOyr"
"A59409-iGan","A59057-zNgr","A58803-pOrn"
"A59421-iNry","A59334-sWra","A58805-pWwn"
"A59422-iOgn","A59334-sWra","A58805-pWwn"
"A59460-iNo","A59031-zBny","A59067-zMogo"
"A59461-iYwg","A59031-zBny","A59067-zMogo"
"A59473-iWrg","A58110-BBW","A58803-pOrn"
"A59474-iYy","A58110-BBW","A58803-pOrn"
"A58583-hObr","A59012-zOogo",NA
"A59499-iGoa","A59012-zOogo",NA
"A59500-iWyb","A59012-zOogo",NA
"A58593-hYrw","A59051-zBgw","A58806-pYob"
"626947-goMM","626905-NWW","596761-MBM"
"626948-goOO","626905-NWW","596761-MBM"
"626949-goWW","626905-NWW","596761-MBM"
"696373-brOO2","596664-BBN","626883-BboG"
"696444-wrNN","626905-NWW","596761-MBM"
"696445-wrRG","626905-NWW",NA
"681455-gwYR","696440-nyRN","626883-BboG"
"681464-rbBB2","626905-NWW","574752-RMG"
"681462-rbGN","626905-NWW",NA
"681463-rbWG2","626905-NWW","574752-RMG"
"725022-grAG","626905-NWW","626840-WWP"
"725018-grRM2","626905-NWW","626840-WWP"
"725020-grWO2","626905-NWW","626840-WWP"
"725021-grYY","626905-NWW","626840-WWP"
"725027-rwBO","574741-BRN","626883-BboG"
"725026-rwGM","574741-BRN","626883-BboG"
"725029-rwNA","574741-BRN","626883-BboG"
"725291-GrnY","596664-BBN","626883-BboG"
"725360-GynM","696499-AOM","626883-BboG"
"725359-RynA","696499-AOM","626883-BboG"
"725361-WynB","696499-AOM","626883-BboG"
"725451-NrgB","626905-NWW","596765-GNB"
"725448-OrgB","626905-NWW","725109-grAA"
"725449-RrgM","626905-NWW","596765-GNB"
"725450-YrgR","626905-NWW","596765-GNB"
"725603-OnrO","696499-AOM","626883-BboG"
"725604-WnrW2","696499-AOM","626883-BboG"
"725608-BraM","626905-NWW","725109-grAA"
"725661-GraN","725581-YAY","725546-MarB"
"725662-YraW2","725581-YAY","725546-MarB"
"725688-RgrA","725176-OBR","626883-BboG"
"725689-WgrO","725176-OBR","626883-BboG"
"725690-YgrM","725176-OBR","626883-BboG"
"725696-BanY","725215-BRA","725409-BnaG"
"725699-GnrN2","725549-YarO","596701-GNO"
"725700-MnrB2","725549-YarO","596701-GNO"
"725701-RnrA2","725549-YarO","725518-RnaO"
"725706-YraY","696499-AOM","626883-BboG"
"725738-YraN","725580-BOO","725130-gwGW"
"725760-AanM2","725579-YGG","681425-gwRY"
"725778-YnrG2","626905-NWW","725109-grAA"
"725830-byOO","696499-AOM","626883-BboG"
"725837-naBY","725588-YYY","725514-BrnR"
"725836-naRN","725588-YYY","725514-BrnR"
"725838-rnBB","725452-GwgN","696511-NYM"
"725839-rnNN2","725452-GwgN","696511-NYM"
"725840-rnRW","725452-GwgN","696511-NYM"
"725883-naGM2","725658-RnrB","725463-RrgW"
"725890-rnBR","626905-NWW","696624-grOW"
"725891-rnGG","626905-NWW","725152-ynMG"
"725892-rnNY2","626905-NWW","725152-ynMG"
"776116-naBO","725669-RgrW","696512-RYW"
"776120-naMO","725464-ArgM","696362-wbYO"
"776122-naRR2","725464-ArgM","696362-wbYO"
"776121-naWW","725464-ArgM","696618-gwRO"
"776141-yrON","725588-YYY","725514-BrnR"
"776142-yrYA","725588-YYY","725514-BrnR"
"776144-arMM2","696440-nyRN","626883-BboG"
"776145-arOG2","696440-nyRN","626883-BboG"
"776146-arWB","696440-nyRN","626883-BboG"
"776170-yrGA","725215-BRA","725409-BnaG"
"776169-yrNM","725215-BRA","725409-BnaG"
"776168-yrRB","725215-BRA","725409-BnaG"
"776167-yrYM","725215-BRA","725409-BnaG"
"776217-arOR","626905-NWW","725152-ynMG"
"776216-arYM","626905-NWW","596701-GNO"
"776244-byAO","725217-MYW","725546-MarB"
"776260-yrAB","725452-GwgN","653012-gARG"
"776261-yrYW","725452-GwgN","725071-BRR"
"776272-rnNW","725669-RgrW","696512-RYW"
"776271-rnWA","725669-RgrW","696512-RYW"
"776299-naMW2","725579-YGG","681425-gwRY"
"776298-naNR","725579-YGG","681425-gwRY"
"776300-naYA","725579-YGG","681425-gwRY"
"776318-byNW","725597-RBR","725463-RrgW"
"776366-byNB","626905-NWW","596701-GNO"
"776365-byOM","626905-NWW","596701-GNO"
"776416-anAA","776297-BMR","725675-AanM"
"776468-ryAA","725452-GwgN","696511-NYM"
