ID	Sire	Dam
3231	NA	4121
3225	3126	4121
3230	3128	4121
700	1488	4123
697	299	4123
699	1943	4123
696	1149	4123
698	193	4123
5309	193	4124
5312	4500	4124
5311	4688	4124
5308	193	4124
5307	3528	4124
5310	4688	4124
98	912	4127
95	3274	4127
96	2566	4127
94	2376	4127
99	1973	4127
97	470	4127
93	419	4127
4103	1844	4134
4101	1125	4134
4102	201	4134
2890	NA	4138
2887	NA	4138
2888	NA	4138
1396	NA	4138
2889	NA	4138
1471	NA	4138
1347	NA	4138
4140	NA	4141
4190	NA	4164
4193	2627	4164
4191	NA	4164
4189	NA	4164
4192	NA	4164
4163	NA	4166
4162	NA	4166
4165	NA	4166
4164	NA	4166
1839	4229	4177
1838	1463	4177
1840	2631	4177
4009	NA	4179
4010	NA	4179
4011	NA	4179
1559	NA	4190
3355	NA	4195
3353	NA	4195
3354	4943	4195
513	NA	4201
514	1147	4201
515	193	4201
213	NA	4215
211	NA	4215
212	NA	4215
214	NA	4215
929	NA	4217
932	NA	4217
930	NA	4217
928	NA	4217
931	NA	4217
4695	NA	4218
4698	4851	4218
4700	1495	4218
4696	NA	4218
4697	NA	4218
4699	NA	4218
263	1495	4220
4225	NA	4222
4224	NA	4222
4510	NA	4223
4511	NA	4223
4512	NA	4223
4509	NA	4223
4240	NA	4226
4241	NA	4226
5148	147	4235
5149	1456	4235
5150	4408	4235
5152	4408	4235
5151	1665	4235
5153	NA	4235
3432	NA	4236
3431	3894	4236
2089	701	4243
2091	912	4243
2093	1456	4243
2088	1485	4243
2090	3798	4243
2092	162	4243
1551	912	4245
1553	4703	4245
1550	4500	4245
1552	4351	4245
3791	4943	4258
2850	2347	4262
2846	NA	4262
2849	1910	4262
2847	3837	4262
2845	NA	4262
2848	1125	4262
4267	NA	4269
4268	NA	4269
4266	NA	4269
2069	4781	4270
2070	NA	4270
636	2767	4278
637	NA	4278
638	3893	4278
635	3301	4278
3538	NA	4286
3536	NA	4286
3535	NA	4286
3540	NA	4286
3545	2882	4286
3537	NA	4286
3543	NA	4286
3539	3302	4286
3544	NA	4286
3541	NA	4286
3546	NA	4286
3542	NA	4286
3547	NA	4286
4292	NA	4293
4288	NA	4293
4286	NA	4293
4287	NA	4293
4290	NA	4293
4291	NA	4293
4289	NA	4293
4305	NA	4307
4306	NA	4307
4304	NA	4307
791	NA	4317
789	NA	4317
787	NA	4317
785	4849	4317
790	2077	4317
786	540	4317
788	NA	4317
1518	5037	4320
1521	4781	4320
1520	NA	4320
1519	912	4320
1522	4501	4320
1523	2077	4320
5104	4035	4321
5105	4703	4321
5106	5332	4321
5103	912	4321
4338	NA	4340
4339	NA	4340
4337	NA	4340
3246	4445	4356
3243	4688	4356
3244	711	4356
3247	4408	4356
3242	4688	4356
3248	NA	4356
3245	711	4356
4365	NA	4366
4364	NA	4366
4361	NA	4366
4363	NA	4366
4362	NA	4366
4370	NA	4373
4371	NA	4373
4913	4035	4375
3221	4507	4381
3220	NA	4381
4417	NA	4384
4416	2302	4384
341	3057	4385
340	1479	4385
3410	NA	4389
3407	NA	4389
3408	NA	4389
3413	193	4389
3406	682	4389
3414	3994	4389
3409	4506	4389
3411	505	4389
3412	1473	4389
397	NA	4392
396	NA	4392
394	NA	4392
393	912	4392
395	3894	4392
3238	28	4397
3239	2184	4397
3235	4688	4397
3236	3328	4397
3237	2849	4397
3240	NA	4397
3241	3146	4397
1669	3964	4409
1667	4332	4409
1663	1147	4409
1672	1462	4409
1670	470	4409
1665	4500	4409
1671	470	4409
1668	87	4409
1666	NA	4409
1664	4445	4409
914	NA	4411
915	NA	4411
919	NA	4411
920	4073	4411
918	NA	4411
921	NA	4411
912	4073	4411
917	1147	4411
916	565	4411
913	NA	4411
922	4387	4411
3962	275	4413
3970	3128	4413
3963	4158	4413
3969	NA	4413
3968	540	4413
3971	275	4413
3964	565	4413
3965	565	4413
3967	4445	4413
3966	1147	4413
4563	1482	4421
4562	1459	4421
3349	4500	4428
3345	193	4428
3350	3527	4428
3344	3528	4428
3351	4351	4428
3348	2021	4428
3346	4688	4428
3352	257	4428
3347	3527	4428
3818	3527	4430
3813	2215	4430
3820	4351	4430
3814	3528	4430
3817	5126	4430
3816	1707	4430
3819	912	4430
3815	4688	4430
677	28	4433
676	28	4433
3037	28	4436
3038	28	4436
3039	1873	4436
3035	3328	4436
3036	4023	4436
4444	NA	4449
4442	NA	4449
4443	NA	4449
1928	4059	4457
1929	591	4457
1932	28	4457
1933	4313	4457
1936	4059	4457
1931	28	4457
1935	4196	4457
1927	1081	4457
1934	1844	4457
1930	NA	4457
2012	28	4460
2014	4196	4460
2009	1147	4460
2011	1147	4460
2008	1147	4460
2015	1702	4460
2013	4259	4460
2007	2490	4460
2010	1147	4460
2290	NA	4464
2292	4800	4464
2287	2488	4464
2288	193	4464
2286	3872	4464
2289	1961	4464
2291	4800	4464
39	4725	4470
47	257	4470
40	2179	4470
42	1021	4470
45	1455	4470
41	1093	4470
43	2581	4470
46	4945	4470
44	3992	4470
48	3994	4470
1411	204	4471
4138	1125	4471
2184	1488	4472
2182	NA	4472
2181	4469	4472
2183	NA	4472
2180	2488	4472
3042	2179	4475
3044	1458	4475
3040	4725	4475
3046	512	4475
3047	3994	4475
3041	1453	4475
3043	3702	4475
3045	512	4475
2331	1453	4477
4486	2347	4489
4484	201	4489
4482	NA	4489
4485	NA	4489
4483	591	4489
4984	NA	4494
4982	NA	4494
4985	NA	4494
4983	NA	4494
4121	905	4502
4125	257	4502
4122	4445	4502
4119	3057	4502
4123	201	4502
4124	3312	4502
4127	3497	4502
4126	4800	4502
4120	4688	4502
3592	2899	4522
3590	NA	4522
3593	NA	4522
3589	1449	4522
3594	2645	4522
3591	NA	4522
4550	2899	4523
4547	NA	4523
4548	4008	4523
4549	4008	4523
4551	2767	4523
4521	NA	4525
4519	NA	4525
4520	NA	4525
4518	NA	4525
4047	4800	4534
4045	3354	4534
4049	1457	4534
4046	NA	4534
4048	3872	4534
435	NA	4544
432	NA	4544
436	NA	4544
434	NA	4544
433	NA	4544
5115	NA	4548
5116	3554	4548
5119	NA	4548
5120	3398	4548
5117	3832	4548
5118	2767	4548
4264	3837	4549
4265	3837	4549
4261	NA	4549
4263	NA	4549
4262	2767	4549
1106	NA	4557
1105	NA	4557
3599	NA	4560
3598	NA	4560
3600	1775	4560
3597	NA	4560
4453	NA	4571
4461	4809	4571
4454	3836	4571
4458	2527	4571
4452	3836	4571
4460	1702	4571
4451	3836	4571
4456	177	4571
4457	3836	4571
4455	3989	4571
4459	769	4571
4489	3398	4572
4492	769	4572
4491	3874	4572
4490	4115	4572
3673	769	4573
3672	3836	4573
3670	NA	4573
3671	3836	4573
2522	1844	4574
2523	1844	4574
2520	3989	4574
2521	4259	4574
2519	4925	4574
2517	1147	4574
2518	3836	4574
4223	NA	4582
4222	NA	4582
2994	NA	4583
4539	NA	4585
4540	NA	4585
1951	1467	4589
1950	1475	4589
1948	NA	4589
1947	1470	4589
1946	NA	4589
1949	484	4589
2332	NA	4590
2333	3387	4590
193	1021	4591
190	NA	4591
192	3874	4591
194	3994	4591
191	3387	4591
4477	2302	4592
4471	NA	4592
4473	1949	4592
4474	2630	4592
4475	3995	4592
4472	436	4592
4470	4943	4592
4476	3994	4592
4469	3387	4592
4301	2630	4594
4302	2302	4594
4299	2630	4594
4296	4707	4594
4300	1021	4594
4297	NA	4594
4298	1021	4594
4295	4707	4594
105	1464	4595
100	3872	4595
101	5026	4595
102	4707	4595
104	1494	4595
103	2581	4595
108	1461	4595
106	1469	4595
107	2630	4595
109	682	4595
3627	NA	4601
3628	NA	4601
3626	NA	4601
3629	NA	4601
4769	5133	4615
4768	3057	4615
4772	4688	4615
4771	4688	4615
4770	NA	4615
3151	193	4616
3152	4688	4616
4652	1474	4617
4648	4688	4617
4651	2631	4617
4650	2184	4617
4647	3528	4617
4649	1705	4617
4653	257	4617
3800	4535	4618
3799	3057	4618
3801	3527	4618
3802	257	4618
3803	5156	4618
3798	3057	4618
2656	3126	4619
2654	1401	4619
2653	3405	4619
2655	4688	4619
2657	4501	4619
2652	3528	4619
3771	4408	4626
3770	4754	4626
3772	3965	4626
3773	4408	4626
2574	2164	4640
2573	4506	4640
2932	187	4645
2152	5332	4647
2151	3894	4647
2148	162	4647
2146	NA	4647
2150	4677	4647
2147	4674	4647
2149	5126	4647
297	5351	4648
4766	NA	4649
4767	2589	4649
4765	NA	4649
3896	NA	4651
3898	2451	4651
3897	540	4651
3895	2538	4651
956	912	4653
961	1973	4653
953	701	4653
954	5350	4653
952	3057	4653
959	3894	4653
955	4445	4653
957	912	4653
958	512	4653
960	2213	4653
951	5133	4653
4689	NA	4659
4688	2457	4659
4690	2347	4659
4691	NA	4659
4686	2627	4659
4684	3874	4659
4687	1125	4659
4685	4728	4659
2476	NA	4660
2479	NA	4660
2477	1452	4660
2478	1452	4660
3165	4674	4678
3168	3126	4678
3166	2376	4678
3167	2021	4678
3169	4332	4678
4187	NA	4706
178	NA	4708
180	377	4708
181	4304	4708
176	NA	4708
179	NA	4708
177	4401	4708
4843	3836	4711
4842	3836	4711
4840	5320	4711
4837	4746	4711
4836	NA	4711
4838	4527	4711
4839	2142	4711
4841	NA	4711
2713	3836	4714
2710	4527	4714
2712	2882	4714
2711	3836	4714
2715	1906	4714
2714	4925	4714
2708	2142	4714
2709	NA	4714
4026	NA	4721
4025	NA	4721
4027	1850	4721
3308	4535	4722
2560	2627	4739
2566	2460	4739
2558	NA	4739
2559	2627	4739
2564	NA	4739
2555	NA	4739
2561	NA	4739
2556	NA	4739
2557	3527	4739
2565	NA	4739
2562	1464	4739
2554	NA	4739
2563	5046	4739
4715	NA	4742
4709	NA	4742
4716	NA	4742
4713	NA	4742
4708	695	4742
4711	447	4742
4714	447	4742
4712	1481	4742
4710	3595	4742
4572	2142	4745
4569	NA	4745
4573	1880	4745
4574	2960	4745
4571	447	4745
4567	NA	4745
4566	4401	4745
4568	NA	4745
4570	447	4745
3614	2827	4747
3611	2142	4747
3613	NA	4747
3612	3836	4747
3610	447	4747
3609	1022	4747
4751	NA	4752
4745	1767	4752
4746	1449	4752
4742	598	4752
4747	4600	4752
4744	NA	4752
4750	NA	4752
4748	NA	4752
4743	NA	4752
4749	NA	4752
1662	4445	4753
1661	1943	4753
3020	3785	4755
3023	5037	4755
3024	2589	4755
3021	3527	4755
3019	4688	4755
3022	2477	4755
3652	4342	4756
3653	3527	4756
809	1961	4760
810	3702	4760
811	3785	4760
807	3057	4760
806	3057	4760
808	NA	4760
3682	5332	4761
3674	2538	4761
3676	5350	4761
3677	3702	4761
3678	48	4761
3679	4500	4761
3675	NA	4761
3680	3527	4761
3681	2477	4761
4762	NA	4764
2325	429	4774
4789	NA	4780
4791	NA	4780
4792	297	4780
4790	NA	4780
2473	NA	4791
2472	NA	4791
2157	4707	4794
2161	2630	4794
2163	4800	4794
2164	3994	4794
2158	4707	4794
2165	4687	4794
2156	3387	4794
2159	1110	4794
2160	2630	4794
2162	4632	4794
2875	5026	4795
2878	3992	4795
2877	2630	4795
2876	1949	4795
2881	3994	4795
2880	4800	4795
2879	NA	4795
1420	3992	4795
1090	1021	4796
962	193	4802
963	4506	4802
4704	4945	4805
4479	NA	4813
4478	5136	4813
2033	NA	4818
5190	2544	4826
5192	NA	4826
5191	NA	4826
926	NA	4833
924	1967	4833
925	NA	4833
4194	4332	4850
1155	3836	4863
1160	2627	4863
1159	3837	4863
1157	4111	4863
1161	NA	4863
1158	NA	4863
1162	1899	4863
1156	NA	4863
4617	349	4866
4618	201	4866
4619	4632	4866
3136	695	4871
3141	3851	4871
3143	NA	4871
3137	1449	4871
3138	4401	4871
3140	NA	4871
3144	377	4871
3142	NA	4871
3139	447	4871
244	NA	4872
246	NA	4872
252	304	4872
253	3836	4872
251	2142	4872
248	3854	4872
249	447	4872
245	447	4872
247	447	4872
243	1754	4872
250	2142	4872
5062	4346	4875
5061	NA	4875
5063	4873	4875
5064	2882	4875
5060	377	4875
5065	NA	4875
5066	NA	4875
4872	1126	4879
4871	1126	4879
4877	NA	4879
4876	695	4879
4875	695	4879
4873	1767	4879
4874	695	4879
4878	1020	4879
1175	3301	4884
1173	NA	4884
1171	3554	4884
1176	3836	4884
1174	2899	4884
1172	NA	4884
1177	4750	4884
2328	2899	4887
2329	NA	4887
2327	2899	4887
2330	4712	4887
206	2527	4888
205	2381	4888
203	NA	4888
202	3893	4888
208	NA	4888
200	763	4888
204	4550	4888
209	1910	4888
201	3893	4888
207	3838	4888
199	861	4888
198	NA	4888
1868	3387	4889
1870	3893	4889
1864	5288	4889
1869	NA	4889
1867	NA	4889
1872	1110	4889
1871	2627	4889
1865	NA	4889
1866	NA	4889
4739	3893	4891
4738	NA	4891
4740	2381	4891
4741	NA	4891
4881	1477	4892
4886	1734	4892
4885	NA	4892
4888	5289	4892
4889	2899	4892
4883	NA	4892
4884	1449	4892
4882	695	4892
4887	5289	4892
4891	1117	4892
4890	NA	4892
70	NA	4901
69	2390	4901
4909	NA	4910
1832	3782	4922
1829	1117	4922
1830	3398	4922
1834	3837	4922
1837	3874	4922
1833	4111	4922
1836	2381	4922
1831	NA	4922
1835	342	4922
2348	3398	4923
2346	2670	4923
2351	4550	4923
2350	1094	4923
2347	NA	4923
2349	3837	4923
2352	NA	4923
2353	201	4923
4961	3965	4930
4963	NA	4930
4962	5332	4930
4960	147	4930
529	4408	4934
531	NA	4934
530	3965	4934
528	4332	4934
4970	4558	4946
2900	2630	4947
1791	711	4952
1789	2538	4952
1795	1473	4952
1796	257	4952
1788	2215	4952
1793	2631	4952
1794	2347	4952
1790	NA	4952
1792	2347	4952
877	2538	4957
876	2215	4957
879	3527	4957
878	4674	4957
875	1487	4957
3481	NA	4958
3479	701	4958
3483	3973	4958
3478	1479	4958
3480	3527	4958
3482	4507	4958
2852	NA	4960
2851	799	4960
189	4445	4975
3663	1873	4994
3662	1873	4994
3665	4089	4994
3664	4089	4994
3666	NA	4994
775	NA	4996
776	4664	4996
772	3528	4996
774	4535	4996
773	2538	4996
5177	NA	4997
5175	1709	4997
5176	NA	4997
5172	2538	4997
5174	5126	4997
5173	NA	4997
5171	184	4997
3472	4408	5003
3468	3146	5003
3477	NA	5003
3469	1873	5003
3466	701	5003
3467	3274	5003
3465	701	5003
3470	4788	5003
3475	4408	5003
3474	5332	5003
3476	4408	5003
3473	4408	5003
3471	162	5003
1140	3146	5004
1143	3965	5004
1142	3965	5004
1139	4788	5004
1144	4408	5004
1138	1873	5004
1136	NA	5004
1137	3274	5004
1141	3965	5004
2904	512	5007
2909	4089	5007
2906	5332	5007
2903	4788	5007
2907	3965	5007
2908	3965	5007
2902	1873	5007
2905	4408	5007
2535	5332	5012
2536	NA	5012
2537	NA	5012
1689	NA	5015
2316	NA	5023
2315	4408	5023
2314	4408	5023
5016	NA	5027
5018	NA	5027
5020	4707	5027
5015	485	5027
5019	NA	5027
5021	4707	5027
5017	484	5027
1682	1110	5053
1681	4469	5053
1680	4069	5053
1679	1094	5053
1678	342	5053
746	1125	5056
745	769	5056
750	257	5056
749	2347	5056
747	4839	5056
748	5046	5056
744	184	5056
4430	257	5057
4426	1125	5057
4428	2347	5057
4431	257	5057
4427	201	5057
4429	2347	5057
4425	2215	5057
5045	4527	5060
5043	377	5060
5042	NA	5060
5047	NA	5060
5046	2882	5060
5044	4873	5060
5048	3836	5060
4107	250	5064
4106	NA	5064
4105	NA	5064
4110	4196	5064
4109	1177	5064
4108	4928	5064
5049	NA	5067
5051	NA	5067
5050	NA	5067
5338	4351	5068
5340	4501	5068
5342	NA	5068
5339	4332	5068
5341	5332	5068
4270	4500	5069
4272	3374	5069
4273	NA	5069
4271	4781	5069
625	NA	5072
631	NA	5072
629	NA	5072
627	861	5072
634	NA	5072
626	861	5072
628	4346	5072
633	484	5072
630	NA	5072
632	NA	5072
624	NA	5072
5029	NA	5074
1356	484	5074
5028	NA	5074
5036	1466	5074
5030	NA	5074
5027	861	5074
1390	NA	5074
5034	NA	5074
5035	NA	5074
5032	NA	5074
5031	484	5074
5033	NA	5074
5077	NA	5079
5076	NA	5079
5072	598	5079
5073	NA	5079
5075	NA	5079
5071	4600	5079
5074	2899	5079
5078	1058	5079
333	NA	5082
332	2767	5082
504	NA	5093
4281	4688	5096
5069	3527	5097
5068	4688	5097
5070	512	5097
2475	NA	5103
2474	5332	5103
2486	NA	5104
2992	NA	5107
2515	NA	5109
2514	NA	5109
2516	NA	5109
2453	1125	5110
2451	3893	5110
2450	NA	5110
2449	NA	5110
2447	NA	5110
2448	2767	5110
2452	3874	5110
3114	3312	5110
2299	NA	5113
4564	NA	5114
4565	NA	5114
3720	NA	5127
3726	NA	5127
3724	NA	5127
3719	NA	5127
3718	NA	5127
3723	NA	5127
3721	NA	5127
3722	NA	5127
3725	NA	5127
5130	NA	5134
5132	NA	5134
5131	NA	5134
5128	NA	5134
5129	NA	5134
5127	NA	5134
1392	4211	5137
4835	NA	5137
4832	4211	5137
4834	NA	5137
4833	3018	5137
1985	NA	5138
1986	NA	5138
1984	NA	5138
453	162	5140
4826	4211	5142
4829	NA	5142
4830	NA	5142
4828	2544	5142
4827	NA	5142
4310	4408	5148
4308	NA	5148
4311	NA	5148
4309	4408	5148
4988	NA	5159
4989	NA	5159
3889	1873	5174
3891	4977	5174
3890	4332	5174
3892	5332	5174
1980	1961	5178
1983	3126	5178
1981	4357	5178
1982	5351	5178
1979	3405	5178
3727	427	5187
5294	NA	5287
5295	NA	5287
2941	1147	5293
2944	1873	5293
2945	1974	5293
2942	1873	5293
2940	591	5293
2943	28	5293
4705	3836	5294
4706	NA	5294
2959	4008	5296
2964	3387	5296
2965	210	5296
2957	4008	5296
2963	2767	5296
2961	NA	5296
2962	3832	5296
2966	3893	5296
2960	3554	5296
2958	2899	5296
2820	NA	5298
2823	3301	5298
2825	NA	5298
2821	NA	5298
2826	NA	5298
2822	1498	5298
2824	3387	5298
443	4035	5303
442	4275	5303
439	4144	5303
438	5037	5303
440	1973	5303
441	4703	5303
444	NA	5303
437	512	5303
5306	4144	5308
5303	3529	5308
5305	NA	5308
5304	2376	5308
1627	NA	5315
1628	NA	5315
1632	2651	5315
1633	3387	5315
1626	NA	5315
1630	NA	5315
1631	2672	5315
1629	2471	5315
4517	NA	5316
4593	NA	5317
4592	1476	5317
4588	NA	5317
4596	250	5317
4589	2471	5317
4594	5300	5317
4598	2347	5317
4590	3554	5317
4597	484	5317
4595	5288	5317
4591	861	5317
3796	NA	5318
3794	1504	5318
3792	NA	5318
3795	NA	5318
3793	NA	5318
3797	NA	5318
5320	2899	5323
5321	NA	5323
5315	2209	5323
5319	1480	5323
5322	NA	5323
5317	1480	5323
5314	NA	5323
5316	NA	5323
5318	NA	5323
5079	NA	5323
5313	NA	5323
5336	NA	5337
5335	NA	5337
5334	NA	5337
5333	NA	5337
526	2077	5340
527	NA	5340
894	NA	5345
892	3527	5345
896	4781	5345
893	3527	5345
895	4332	5345
891	NA	5345
662	510	5346
663	1665	5346
661	4332	5346
660	4677	5346
659	3527	5346
5262	NA	NA
4911	NA	NA
1484	2021	NA
1381	NA	NA
1510	2672	NA
1383	NA	NA
1384	NA	NA
1385	NA	NA
2154	NA	NA
1387	NA	NA
1388	NA	NA
1389	NA	NA
1754	NA	NA
298	NA	NA
2485	NA	NA
1393	NA	NA
1394	NA	NA
5038	NA	NA
1487	204	NA
1397	NA	NA
1398	NA	NA
1399	NA	NA
2977	NA	NA
5244	NA	NA
1402	NA	NA
1403	NA	NA
1404	NA	NA
2862	NA	NA
1406	NA	NA
3957	NA	NA
1408	NA	NA
3595	NA	NA
3596	NA	NA
3961	NA	NA
2990	NA	NA
2991	NA	NA
2142	NA	NA
1395	2389	NA
2630	NA	NA
210	2142	NA
2511	NA	NA
326	NA	NA
327	NA	NA
328	NA	NA
1422	NA	NA
1423	NA	NA
695	NA	NA
1425	NA	NA
1405	80	NA
334	NA	NA
2524	80	NA
1479	80	NA
3980	NA	NA
5288	2167	NA
1513	4227	NA
2381	4227	NA
329	4227	NA
3893	4227	NA
1336	4229	NA
1457	4229	NA
1462	147	NA
1424	161	NA
1481	161	NA
935	161	NA
1492	763	NA
1443	NA	NA
3630	NA	NA
1445	NA	NA
3267	NA	NA
1447	NA	NA
3998	NA	NA
5213	NA	NA
1450	NA	NA
1451	NA	NA
4346	2209	NA
360	NA	NA
361	NA	NA
1455	NA	NA
5220	NA	NA
4736	NA	NA
1416	771	NA
1459	NA	NA
1460	NA	NA
1461	NA	NA
1489	771	NA
1463	NA	NA
3650	NA	NA
3649	NA	NA
1465	NA	NA
1467	NA	NA
1953	NA	NA
1469	NA	NA
1925	861	NA
4021	NA	NA
1472	NA	NA
1473	NA	NA
1474	NA	NA
1475	NA	NA
383	NA	NA
5026	4288	NA
385	NA	NA
3894	193	NA
1480	NA	NA
752	NA	NA
5125	NA	NA
1060	4736	NA
1470	1512	NA
4764	NA	NA
4400	NA	NA
5249	NA	NA
3309	NA	NA
5251	NA	NA
1854	NA	NA
1485	1574	NA
5133	NA	NA
5134	NA	NA
1486	1583	NA
1495	NA	NA
1496	NA	NA
1482	4331	NA
4275	4331	NA
591	2347	NA
3928	NA	NA
4293	NA	NA
2716	NA	NA
1502	NA	NA
1504	NA	NA
5147	NA	NA
1506	NA	NA
1507	NA	NA
4786	NA	NA
1509	NA	NA
299	2347	NA
1511	NA	NA
4912	NA	NA
2605	NA	NA
1878	NA	NA
2608	NA	NA
5280	NA	NA
1273	NA	NA
3704	NA	NA
426	NA	NA
427	NA	NA
3707	NA	NA
4801	NA	NA
2616	NA	NA
1524	NA	NA
4439	NA	NA
4440	NA	NA
5170	NA	NA
556	NA	NA
1081	3893	NA
1500	250	NA
2988	NA	NA
2989	NA	NA
1289	NA	NA
1290	NA	NA
4230	2389	NA
1292	NA	NA
5283	NA	NA
445	NA	NA
3846	NA	NA
2632	NA	NA
3118	NA	NA
1298	NA	NA
4821	NA	NA
4822	NA	NA
3608	NA	NA
4825	NA	NA
4824	NA	NA
1548	NA	NA
5126	2451	NA
821	NA	NA
5231	NA	NA
5194	NA	NA
5195	NA	NA
4831	NA	NA
1555	NA	NA
1556	NA	NA
828	NA	NA
1193	NA	NA
5202	NA	NA
1924	NA	NA
5203	NA	NA
469	NA	NA
470	NA	NA
471	NA	NA
4552	1110	NA
5209	NA	NA
5210	NA	NA
5211	NA	NA
5212	NA	NA
598	NA	NA
1571	NA	NA
771	2471	NA
480	NA	NA
481	NA	NA
482	NA	NA
5219	NA	NA
1333	NA	NA
5221	NA	NA
5222	NA	NA
4130	NA	NA
1945	NA	NA
3768	NA	NA
3769	NA	NA
5136	329	NA
2490	329	NA
2679	NA	NA
5230	NA	NA
1223	NA	NA
1224	NA	NA
1954	NA	NA
4141	NA	NA
5235	NA	NA
500	NA	NA
501	NA	NA
2688	NA	NA
503	NA	NA
701	1775	NA
2691	NA	NA
2692	NA	NA
1437	4446	NA
1236	NA	NA
5245	NA	NA
510	NA	NA
511	NA	NA
512	NA	NA
502	4486	NA
1382	4486	NA
1608	NA	NA
516	NA	NA
5253	NA	NA
5254	NA	NA
5255	NA	NA
4892	NA	NA
3071	NA	NA
1250	NA	NA
5258	NA	NA
5260	NA	NA
5261	NA	NA
161	NA	NA
1255	NA	NA
1377	NA	NA
1257	NA	NA
1623	NA	NA
4294	NA	NA
1625	NA	NA
5269	NA	NA
4702	NA	NA
1263	NA	NA
4908	NA	NA
2723	NA	NA
2724	NA	NA
2725	NA	NA
2726	NA	NA
1634	NA	NA
1270	NA	NA
5277	NA	NA
2730	NA	NA
1421	606	NA
1274	NA	NA
3097	NA	NA
1276	NA	NA
1277	NA	NA
1278	NA	NA
5287	NA	NA
3830	NA	NA
3588	NA	NA
4316	NA	NA
1283	NA	NA
4441	NA	NA
4360	NA	NA
2136	NA	NA
2016	NA	NA
195	NA	NA
2137	NA	NA
4447	NA	NA
1291	NA	NA
2138	1060	NA
565	NA	NA
566	NA	NA
3602	NA	NA
1296	NA	NA
1297	NA	NA
2512	NA	NA
1299	NA	NA
1327	484	NA
1179	NA	NA
1302	NA	NA
5067	NA	NA
576	NA	NA
2034	NA	NA
1306	NA	NA
579	NA	NA
2766	NA	NA
4587	NA	NA
2768	NA	NA
2769	NA	NA
4845	490	NA
3864	NA	NA
3865	NA	NA
5080	NA	NA
1316	NA	NA
1317	NA	NA
1683	NA	NA
1684	NA	NA
592	NA	NA
4599	NA	NA
3057	505	NA
4315	NA	NA
5332	NA	NA
4156	NA	NA
1204	NA	NA
1205	NA	NA
1328	NA	NA
1329	NA	NA
1330	NA	NA
1331	NA	NA
1332	NA	NA
3276	NA	NA
2792	NA	NA
2471	4600	NA
3886	NA	NA
2795	NA	NA
2796	NA	NA
1583	4600	NA
612	NA	NA
2799	NA	NA
3164	NA	NA
2801	NA	NA
2802	NA	NA
2803	NA	NA
2804	NA	NA
2805	NA	NA
2806	NA	NA
2807	NA	NA
2808	NA	NA
2809	NA	NA
2810	NA	NA
2811	NA	NA
2812	NA	NA
2813	NA	NA
1351	2646	NA
1413	2646	NA
1488	2646	NA
4367	557	NA
1021	561	NA
1325	2646	NA
4276	NA	NA
1324	2650	NA
3113	2650	NA
1365	NA	NA
3528	2650	NA
5252	NA	NA
3554	NA	NA
1005	NA	NA
1734	NA	NA
1371	NA	NA
1658	2651	NA
645	NA	NA
1374	NA	NA
4073	1463	NA
2105	NA	NA
4035	1598	NA
1499	NA	NA
1744	NA	NA
1444	2672	NA
1745	NA	NA
3204	NA	NA
1261	NA	NA
4056	NA	NA
49	NA	NA
1349	5297	NA
1752	NA	NA
3939	NA	NA
4060	NA	NA
1442	5300	NA
2767	598	NA
1028	NA	NA
1493	606	NA
4670	NA	NA
1880	NA	NA
1761	NA	NA
4188	NA	NA
3705	NA	NA
3706	NA	NA
4800	NA	NA
5285	NA	NA
1767	NA	NA
2861	NA	NA
68	NA	NA
1202	NA	NA
1042	NA	NA
1285	NA	NA
1773	NA	NA
1045	NA	NA
3983	NA	NA
1288	NA	NA
4448	NA	NA
5282	NA	NA
2993	NA	NA
4732	NA	NA
2145	NA	NA
3116	NA	NA
4372	NA	NA
4575	NA	NA
1785	NA	NA
1786	NA	NA
1300	NA	NA
1059	NA	NA
2882	NA	NA
3976	NA	NA
3977	NA	NA
3978	NA	NA
3979	NA	NA
3251	NA	NA
1430	NA	NA
1431	NA	NA
4468	NA	NA
3984	NA	NA
3985	NA	NA
4445	1488	NA
5201	NA	NA
344	NA	NA
1418	763	NA
1379	4229	NA
4229	763	NA
5205	NA	NA
5206	NA	NA
2901	NA	NA
1201	NA	NA
4399	NA	NA
4072	1496	NA
1566	NA	NA
1326	NA	NA
2178	NA	NA
3271	NA	NA
1441	769	NA
1817	NA	NA
3275	NA	NA
1211	NA	NA
1212	NA	NA
2538	1500	NA
4735	NA	NA
1491	771	NA
1414	771	NA
1825	NA	NA
5224	NA	NA
1494	4707	NA
1826	NA	NA
1221	NA	NA
1222	NA	NA
373	NA	NA
3841	1506	NA
4446	1506	NA
1468	NA	NA
827	1506	NA
4022	NA	NA
14	NA	NA
4024	NA	NA
4089	888	NA
1111	NA	NA
1841	NA	NA
3056	NA	NA
1964	NA	NA
2208	NA	NA
2209	NA	NA
5124	NA	NA
4249	1512	NA
4799	NA	NA
4763	NA	NA
1282	NA	NA
150	NA	NA
4844	NA	NA
1245	NA	NA
1125	NA	NA
3458	NA	NA
1409	1574	NA
5135	NA	NA
5256	NA	NA
1410	1583	NA
38	NA	NA
4487	NA	NA
2589	1598	NA
1254	NA	NA
4899	NA	NA
1256	NA	NA
1501	NA	NA
5145	NA	NA
5146	NA	NA
1503	NA	NA
5270	NA	NA
2355	NA	NA
1440	1617	NA
1508	NA	NA
4787	NA	NA
