"","LBS","inbreeding","Qgg","sexU","stcohort","stcohort2","id","dam","cohort","group","litter","DamCohort"
"1278",0,0.0625,0,0,-0.00702908315924706,-0.0187169376305016,513,126,12,24,332,68
"1279",0,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,514,126,13,24,333,69
"1280",9,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,515,126,13,24,333,69
"1281",1,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,516,126,13,24,333,69
"1282",48,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,518,126,13,24,334,69
"1283",44,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,519,126,13,24,334,69
"1284",4,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,520,126,13,24,335,69
"1285",0,0.0625,0,0,-0.00361112741103219,-0.0200879142906419,521,126,13,24,335,69
"1286",0,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,522,126,14,24,336,70
"1287",0,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,523,126,14,24,336,70
"1288",13,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,524,130,14,24,345,76
"1289",2,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,525,130,14,24,345,76
"1290",0,0.0625,0,0,-0.000193171662817315,-0.0202311406180255,526,126,14,24,337,70
"1291",1,0,0.5,0,0.00322478408539755,-0.0191466166126524,529,138,15,24,352,97
"1292",2,0,0.5,0,0.00322478408539755,-0.0191466166126524,530,138,15,24,352,97
"1293",0,0,0.5,0,0.00322478408539755,-0.0191466166126524,531,138,15,24,352,97
"1294",0,0,0,1,-0.0275368176485363,0.0152916793182314,533,2,6,24,20,305
"1295",1,0,0.5,1,-0.0275368176485363,0.0152916793182314,534,4,6,24,27,363
"1296",0,0,0.5,1,-0.0275368176485363,0.0152916793182314,535,4,6,24,27,363
"1297",0,0,0,1,-0.0241188619003214,0.00655420066155076,536,3,7,24,22,335
"1298",0,0,0,1,-0.0241188619003214,0.00655420066155076,537,3,7,24,23,335
"1299",0,0,0,1,-0.0241188619003214,0.00655420066155076,538,3,7,24,23,335
"1300",0,0,0,1,-0.0241188619003214,0.00655420066155076,540,3,7,24,24,335
"1301",0,0,0,1,-0.0241188619003214,0.00655420066155076,541,3,7,24,24,335
"1302",0,0,0,1,-0.0241188619003214,0.00655420066155076,542,3,7,24,24,335
"1303",0,0,0,1,-0.0207009061521065,-0.000955527662373147,543,3,8,24,25,336
"1304",0,0,0,1,-0.0207009061521065,-0.000955527662373147,544,3,8,24,25,336
"1305",0,0,0,1,-0.0207009061521065,-0.000955527662373147,545,3,8,24,26,336
"1306",0,0,0.25,1,-0.0207009061521065,-0.000955527662373147,546,123,8,24,323,61
"1307",0,0.0625,0.5,1,-0.0172829504038917,-0.00723750565354033,547,123,9,24,322,62
"1308",0,0.09375,0,1,-0.0172829504038917,-0.00723750565354033,548,124,9,24,324,64
"1309",0,0.09375,0,1,-0.0172829504038917,-0.00723750565354033,549,124,9,24,324,64
"1310",0,0,0.125,1,-0.0138649946556768,-0.0122917333119508,551,127,10,24,339,71
"1311",0,0.0625,0,1,-0.0138649946556768,-0.0122917333119508,552,126,10,24,326,66
"1312",10,0.0625,0,1,-0.0138649946556768,-0.0122917333119508,553,126,10,24,327,66
"1313",0,0.0625,0,1,-0.0138649946556768,-0.0122917333119508,554,126,10,24,327,66
"1314",0,0.0625,0,1,-0.0138649946556768,-0.0122917333119508,555,126,10,24,327,66
"1315",0,0.0625,0,1,-0.0104470389074619,-0.0161182106376045,556,126,11,24,328,67
"1316",0,0.0625,0,1,-0.0104470389074619,-0.0161182106376045,557,126,11,24,328,67
"1317",0,0,0,1,-0.0104470389074619,-0.0161182106376045,558,126,11,24,329,67
"1318",3,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,559,126,12,24,330,68
"1319",3,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,560,126,12,24,330,68
"1320",0,0,0,1,-0.00702908315924706,-0.0187169376305016,562,129,12,24,341,73
"1321",2,0,0,1,-0.00702908315924706,-0.0187169376305016,563,129,12,24,341,73
"1322",0,0,0,1,-0.00702908315924706,-0.0187169376305016,564,129,12,24,341,73
"1323",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,565,126,12,24,331,68
"1324",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,566,126,12,24,331,68
"1325",0,0.078125,0.25,1,-0.00702908315924706,-0.0187169376305016,567,130,12,24,343,74
"1326",0,0,0.5,1,-0.00702908315924706,-0.0187169376305016,568,130,12,24,343,74
"1327",1,0.0703125,0.125,1,-0.00702908315924706,-0.0187169376305016,569,129,12,24,342,73
"1328",0,0.0703125,0.125,1,-0.00702908315924706,-0.0187169376305016,570,129,12,24,342,73
"1329",0,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,571,126,12,24,332,68
"1330",52,0.0625,0,1,-0.00702908315924706,-0.0187169376305016,573,126,12,24,332,68
"1331",9,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,574,126,13,24,334,69
"1332",0,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,575,126,13,24,334,69
"1333",0,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,576,126,13,24,335,69
"1334",6,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,577,126,13,24,335,69
"1335",4,0.0625,0,1,-0.00361112741103219,-0.0200879142906419,578,126,13,24,335,69
"1336",0,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,579,126,14,24,336,70
"1337",0,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,580,130,14,24,345,76
"1338",9,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,581,130,14,24,345,76
"1339",0,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,582,126,14,24,337,70
"1340",0,0.0625,0,1,-0.000193171662817315,-0.0202311406180255,584,126,14,24,337,70
"1341",0,0,0,1,-0.000193171662817315,-0.0202311406180255,585,126,14,24,338,70
"1342",0,0,0,1,-0.000193171662817315,-0.0202311406180255,586,126,14,24,338,70
"1343",3,0,0.5,1,0.00322478408539755,-0.0191466166126524,587,138,15,24,352,97
"1344",0,0,0.5,1,0.00322478408539755,-0.0191466166126524,590,138,15,24,352,97
"1345",0,0,0,0,-0.0275368176485363,0.0152916793182314,591,2,6,24,21,305
"1346",0,0,0,1,-0.0207009061521065,-0.000955527662373147,592,3,8,24,26,336
"1347",0,0.0625,0.25,0,-0.0172829504038917,-0.00723750565354033,595,125,9,24,325,65
"1348",0,0,0,0,-0.0172829504038917,-0.00723750565354033,596,122,9,24,314,54
"1349",0,0,0.75,1,-0.0138649946556768,-0.0122917333119508,597,128,10,24,340,72
"1350",0,0,0.125,0,-0.0138649946556768,-0.0122917333119508,598,127,10,24,339,71
"1351",0,0,0.125,1,-0.0138649946556768,-0.0122917333119508,599,127,10,24,339,71
"1352",0,0,0,0,-0.00702908315924706,-0.0187169376305016,600,129,12,24,342,73
"1353",0,0,0,1,-0.00361112741103219,-0.0200879142906419,601,133,13,24,350,80
"1354",0,0,0,0,-0.00361112741103219,-0.0200879142906419,602,133,13,24,350,80
"1355",0,0,0,1,-0.00361112741103219,-0.0200879142906419,603,130,13,24,344,75
"1356",0,0,0,0,-0.000193171662817315,-0.0202311406180255,605,132,14,24,348,78
"1357",0,0,0.5,0,-0.0275368176485363,0.0152916793182314,606,80,6,26,203,406
"1358",0,0,0,0,-0.0412086406413958,0.0625190972725211,611,147,2,1,694,116
"1359",0,0,0,0,-0.0412086406413958,0.0625190972725211,612,147,2,1,694,116
"1360",0,0,0,0,-0.0377906848931809,0.0488706172848136,613,147,3,1,695,117
"1361",0,0,0,0,-0.0377906848931809,0.0488706172848136,614,147,3,1,695,117
"1362",0,0,0,1,-0.0412086406413958,0.0625190972725211,616,147,2,1,694,116
"1363",0,0,0,1,-0.0412086406413958,0.0625190972725211,618,147,2,1,694,116
"1364",0,0,0,1,-0.0412086406413958,0.0625190972725211,619,147,2,1,694,116
"1365",0,0,0,1,-0.0377906848931809,0.0488706172848136,620,147,3,29,697,117
"1366",0,0,0,0,-0.034372729144966,0.0364498876298628,622,148,4,30,696,118
"1367",0,0,0,0,-0.034372729144966,0.0364498876298628,623,148,4,30,696,118
"1368",0,0,0,1,-0.034372729144966,0.0364498876298628,624,148,4,30,696,118
"1369",0,0,0,1,-0.034372729144966,0.0364498876298628,625,148,4,30,696,118
"1370",0,0,0,1,-0.034372729144966,0.0364498876298628,626,148,4,30,696,118
"1371",0,0,0,1,-0.034372729144966,0.0364498876298628,627,148,4,30,696,118
"1372",0,0,0,1,-0.034372729144966,0.0364498876298628,628,148,4,30,696,118
"1373",0,0,0,1,-0.034372729144966,0.0364498876298628,629,148,4,30,696,118
"1374",0,0,0,0,0.00322478408539755,-0.0191466166126524,631,132,15,24,349,79
"1375",0,0,0,1,0.00322478408539755,-0.0191466166126524,632,132,15,24,349,79
"1376",0,0,0,1,0.00322478408539755,-0.0191466166126524,633,74,15,5,388,392
"1377",0,0.15625,0,0,0.00322478408539755,-0.0191466166126524,634,74,15,5,388,392
"1378",0,0.0625,0,1,0.00322478408539755,-0.0191466166126524,635,74,15,5,388,392
"1379",0,0.0625,0,0,0.00322478408539755,-0.0191466166126524,636,74,15,5,388,392
"1380",0,0,0.625,1,0.00322478408539755,-0.0191466166126524,637,24,15,28,390,262
"1381",0,0,0.625,0,0.00322478408539755,-0.0191466166126524,638,24,15,28,390,262
"1382",0,0.0546875,0,0,0.00322478408539755,-0.0191466166126524,640,70,15,8,389,384
"1383",17,0.0546875,0,0,0.00322478408539755,-0.0191466166126524,641,70,15,8,389,384
"1384",0,0.0546875,0,0,0.00322478408539755,-0.0191466166126524,642,70,15,8,389,384
"1385",0,0.0390625,0.25,0,0.00322478408539755,-0.0191466166126524,643,45,15,6,476,324
"1386",0,0.0390625,0.25,0,0.00322478408539755,-0.0191466166126524,644,45,15,6,476,324
"1387",0,0.0390625,0.25,0,0.00322478408539755,-0.0191466166126524,645,45,15,6,476,324
"1388",0,0.0390625,0.25,1,0.00322478408539755,-0.0191466166126524,646,45,15,6,476,324
"1389",0,0.21875,0,1,0.00322478408539755,-0.0191466166126524,648,134,15,3,466,83
"1390",0,0.21875,0,0,0.00322478408539755,-0.0191466166126524,649,134,15,3,466,83
"1391",0,0.15625,0,0,0.00322478408539755,-0.0191466166126524,651,134,15,3,466,83
"1392",0,0.21875,0,1,0.00322478408539755,-0.0191466166126524,652,134,15,3,466,83
"1393",0,0.05078125,0,1,0.00664273983361243,-0.0168343422745225,653,93,16,13,494,436
"1394",0,0.05078125,0,1,0.00664273983361243,-0.0168343422745225,654,93,16,13,494,436
"1395",4,0.05078125,0,0,0.00664273983361243,-0.0168343422745225,655,93,16,13,494,436
"1396",6,0.05078125,0,0,0.00664273983361243,-0.0168343422745225,656,93,16,13,494,436
"1397",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,657,58,16,7,481,365
"1398",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,658,58,16,7,481,365
"1399",0,0.05078125,0.0625,0,0.00664273983361243,-0.0168343422745225,659,58,16,7,481,365
"1400",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,660,58,16,7,481,365
"1401",0,0.05078125,0.0625,0,0.00664273983361243,-0.0168343422745225,663,58,16,7,481,365
"1402",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,664,95,16,14,498,442
"1403",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,665,95,16,14,498,442
"1404",0,0.0625,0.25,1,0.00664273983361243,-0.0168343422745225,666,146,16,24,505,115
"1405",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,667,142,16,24,506,106
"1406",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,668,142,16,24,506,106
"1407",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,669,142,16,24,506,106
"1408",0,0.09375,0.125,1,0.00664273983361243,-0.0168343422745225,670,36,16,5,472,303
"1409",0,0.09375,0.125,0,0.00664273983361243,-0.0168343422745225,671,36,16,5,472,303
"1410",2,0,0.625,0,0.00664273983361243,-0.0168343422745225,672,36,16,5,472,303
"1411",0,0.09375,0.125,0,0.00664273983361243,-0.0168343422745225,674,36,16,5,472,303
"1412",0,0.0546875,0,1,0.00664273983361243,-0.0168343422745225,675,70,16,8,485,385
"1413",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,676,70,16,8,485,385
"1414",0,0.0546875,0,1,0.00664273983361243,-0.0168343422745225,677,70,16,8,485,385
"1415",4,0.0546875,0,1,0.00664273983361243,-0.0168343422745225,678,70,16,8,485,385
"1416",0,0.1640625,0,0,0.00664273983361243,-0.0168343422745225,679,45,16,6,477,325
"1417",4,0.1640625,0,1,0.00664273983361243,-0.0168343422745225,680,45,16,6,477,325
"1418",0,0.1640625,0,0,0.00664273983361243,-0.0168343422745225,681,45,16,6,477,325
"1419",11,0,0.5,1,0.00664273983361243,-0.0168343422745225,687,137,16,31,469,92
"1420",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,688,137,16,31,469,92
"1421",3,0,0.5,0,0.00664273983361243,-0.0168343422745225,689,137,16,31,469,92
"1422",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,690,58,16,7,482,365
"1423",0,0.05078125,0.0625,0,0.00664273983361243,-0.0168343422745225,691,58,16,7,482,365
"1424",3,0.05078125,0.0625,0,0.00664273983361243,-0.0168343422745225,692,58,16,7,482,365
"1425",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,693,136,16,31,470,90
"1426",2,0,0.5,0,0.00664273983361243,-0.0168343422745225,694,136,16,31,470,90
"1427",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,696,136,16,31,470,90
"1428",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,698,136,16,31,514,90
"1429",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,703,90,16,34,489,427
"1430",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,704,90,16,34,489,427
"1431",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,706,90,16,34,489,427
"1432",9,0,0.5,0,0.00664273983361243,-0.0168343422745225,707,90,16,34,489,427
"1433",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,708,74,16,5,473,393
"1434",0,0.09765625,0.0625,0,0.00664273983361243,-0.0168343422745225,709,37,16,5,474,304
"1435",0,0.09765625,0.0625,0,0.00664273983361243,-0.0168343422745225,710,37,16,5,474,304
"1436",0,0.09765625,0.0625,1,0.00664273983361243,-0.0168343422745225,711,37,16,5,474,304
"1437",0,0.09765625,0.0625,1,0.00664273983361243,-0.0168343422745225,712,37,16,5,474,304
"1438",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,714,85,16,14,499,419
"1439",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,715,85,16,14,499,419
"1440",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,716,85,16,14,499,419
"1441",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,717,70,16,8,486,385
"1442",0,0.0546875,0,1,0.00664273983361243,-0.0168343422745225,718,70,16,8,486,385
"1443",0,0.0546875,0,1,0.00664273983361243,-0.0168343422745225,719,70,16,8,486,385
"1444",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,720,70,16,8,486,385
"1445",1,0.21875,0,1,0.00664273983361243,-0.0168343422745225,721,134,16,3,467,84
"1446",0,0.21875,0,1,0.00664273983361243,-0.0168343422745225,722,134,16,3,467,84
"1447",0,0.21875,0,0,0.00664273983361243,-0.0168343422745225,723,134,16,3,467,84
"1448",0,0.21875,0,1,0.00664273983361243,-0.0168343422745225,725,134,16,3,467,84
"1449",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,726,75,16,22,492,395
"1450",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,727,75,16,22,492,395
"1451",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,728,75,16,22,492,395
"1452",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,729,75,16,22,492,395
"1453",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,730,93,16,13,495,436
"1454",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,731,93,16,13,495,436
"1455",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,732,93,16,13,495,436
"1456",1,0,0.5,0,0.00664273983361243,-0.0168343422745225,733,93,16,13,495,436
"1457",0,0.1640625,0,0,0.00664273983361243,-0.0168343422745225,734,45,16,6,478,325
"1458",0,0.1640625,0,1,0.00664273983361243,-0.0168343422745225,736,45,16,6,478,325
"1459",0,0.08203125,0,1,0.00664273983361243,-0.0168343422745225,737,47,16,6,479,327
"1460",0,0.08203125,0,0,0.00664273983361243,-0.0168343422745225,738,47,16,6,479,327
"1461",0,0.08203125,0,0,0.00664273983361243,-0.0168343422745225,739,47,16,6,479,327
"1462",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,747,142,16,24,508,106
"1463",3,0,0.5,1,0.00664273983361243,-0.0168343422745225,748,142,16,24,508,106
"1464",17,0,0.5,1,0.00664273983361243,-0.0168343422745225,749,142,16,24,508,106
"1465",8,0,0.5,0,0.00664273983361243,-0.0168343422745225,750,142,16,24,508,106
"1466",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,751,142,16,24,508,106
"1467",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,752,142,16,24,508,106
"1468",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,753,74,16,5,475,393
"1469",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,754,74,16,5,475,393
"1470",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,755,74,16,5,475,393
"1471",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,756,74,16,5,475,393
"1472",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,758,90,16,34,490,427
"1473",4,0,0.5,1,0.00664273983361243,-0.0168343422745225,759,90,16,34,490,427
"1474",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,760,90,16,34,490,427
"1475",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,761,90,16,34,490,427
"1476",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,762,90,16,34,490,427
"1477",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,763,75,16,22,493,395
"1478",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,764,75,16,22,493,395
"1479",4,0.125,0,0,0.00664273983361243,-0.0168343422745225,765,75,16,22,493,395
"1480",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,766,75,16,22,493,395
"1481",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,767,75,16,22,493,395
"1482",0,0.125,0,1,0.00664273983361243,-0.0168343422745225,770,75,16,22,493,395
"1483",0,0.125,0,0,0.00664273983361243,-0.0168343422745225,771,75,16,22,493,395
"1484",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,772,70,16,8,487,385
"1485",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,773,70,16,8,487,385
"1486",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,774,70,16,8,487,385
"1487",0,0.0546875,0,0,0.00664273983361243,-0.0168343422745225,775,70,16,8,487,385
"1488",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,776,139,16,40,582,98
"1489",2,0,0.5,1,0.00664273983361243,-0.0168343422745225,777,139,16,40,582,98
"1490",12,0,0.5,1,0.00664273983361243,-0.0168343422745225,778,139,16,40,582,98
"1491",0,0.21875,0,0,0.00664273983361243,-0.0168343422745225,779,134,16,3,468,84
"1492",3,0.103515625,0,0,0.00664273983361243,-0.0168343422745225,781,93,16,13,496,436
"1493",0,0.103515625,0,1,0.00664273983361243,-0.0168343422745225,782,93,16,13,496,436
"1494",0,0.103515625,0,1,0.00664273983361243,-0.0168343422745225,783,93,16,13,496,436
"1495",0,0.103515625,0,1,0.00664273983361243,-0.0168343422745225,784,93,16,13,496,436
"1496",0,0.103515625,0,1,0.00664273983361243,-0.0168343422745225,785,93,16,13,496,436
"1497",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,786,58,16,7,483,365
"1498",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,787,58,16,7,483,365
"1499",0,0.05078125,0.0625,1,0.00664273983361243,-0.0168343422745225,788,58,16,7,483,365
"1500",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,789,95,16,14,500,442
"1501",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,790,95,16,14,500,442
"1502",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,792,95,16,14,500,442
"1503",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,793,95,16,14,500,442
"1504",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,794,95,16,14,500,442
"1505",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,795,144,16,39,501,112
"1506",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,796,144,16,39,501,112
"1507",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,797,144,16,39,501,112
"1508",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,798,144,16,39,501,112
"1509",0,0,0.5,1,0.00664273983361243,-0.0168343422745225,799,144,16,39,501,112
"1510",0,0.08203125,0,1,0.00664273983361243,-0.0168343422745225,800,47,16,6,480,327
"1511",0,0.08203125,0,0,0.00664273983361243,-0.0168343422745225,801,47,16,6,480,327
"1512",0,0.08203125,0,1,0.00664273983361243,-0.0168343422745225,803,47,16,6,480,327
"1513",0,0.03125,0.25,1,0.0100606955818273,-0.0132943176036359,804,142,17,24,509,107
"1514",0,0.03125,0.25,1,0.0100606955818273,-0.0132943176036359,805,142,17,24,509,107
"1515",0,0.03125,0.25,1,0.0100606955818273,-0.0132943176036359,806,142,17,24,509,107
"1516",15,0.03125,0.25,1,0.0100606955818273,-0.0132943176036359,807,142,17,24,509,107
"1517",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,808,90,17,34,491,428
"1518",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,809,90,17,34,491,428
"1519",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,810,90,17,34,491,428
"1520",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,811,90,17,34,491,428
"1521",0,0.0546875,0,0,0.0100606955818273,-0.0132943176036359,812,70,17,8,488,386
"1522",0,0.0546875,0,1,0.0100606955818273,-0.0132943176036359,814,70,17,8,488,386
"1523",0,0.0546875,0,0,0.0100606955818273,-0.0132943176036359,815,70,17,8,488,386
"1524",0,0.0546875,0,0,0.0100606955818273,-0.0132943176036359,816,70,17,8,488,386
"1525",4,0.0546875,0,0,0.0100606955818273,-0.0132943176036359,817,70,17,8,488,386
"1526",0,0.103515625,0,0,0.0100606955818273,-0.0132943176036359,818,93,17,13,497,437
"1527",0,0.103515625,0,1,0.0100606955818273,-0.0132943176036359,819,93,17,13,497,437
"1528",22,0.103515625,0,0,0.0100606955818273,-0.0132943176036359,820,93,17,13,497,437
"1529",0,0.103515625,0,1,0.0100606955818273,-0.0132943176036359,821,93,17,13,497,437
"1530",0,0.05078125,0.0625,1,0.0100606955818273,-0.0132943176036359,822,58,17,7,484,366
"1531",0,0.05078125,0.0625,1,0.0100606955818273,-0.0132943176036359,823,58,17,7,484,366
"1532",0,0.05078125,0.0625,1,0.0100606955818273,-0.0132943176036359,825,58,17,7,484,366
"1533",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,826,141,17,40,504,102
"1534",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,827,141,17,40,504,102
"1535",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,828,144,17,39,502,113
"1536",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,829,144,17,39,502,113
"1537",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,830,144,17,39,502,113
"1538",0,0,0.5,0,0.00664273983361243,-0.0168343422745225,831,95,16,14,498,442
"1539",20,0,0.5,1,0.0100606955818273,-0.0132943176036359,832,137,17,31,471,93
"1540",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,833,137,17,31,471,93
"1541",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,834,137,17,31,471,93
"1542",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,836,137,17,31,471,93
"1543",0,0,0.5,0,0.0100606955818273,-0.0132943176036359,837,136,17,31,693,91
"1544",0,0,0.5,1,0.0100606955818273,-0.0132943176036359,839,136,17,31,693,91
"1545",0,0.15625,0,1,0.0100606955818273,-0.0132943176036359,844,134,17,3,393,85
"1546",6,0.15625,0,0,0.0100606955818273,-0.0132943176036359,845,134,17,3,405,85
"1547",6,0.15625,0,0,0.0100606955818273,-0.0132943176036359,846,134,17,3,405,85
"1548",0,0.109375,0.25,1,0.0100606955818273,-0.0132943176036359,847,134,17,3,405,85
"1549",7,0.109375,0.25,0,0.0100606955818273,-0.0132943176036359,848,134,17,3,419,85
"1550",0,0.109375,0.25,1,0.0100606955818273,-0.0132943176036359,849,134,17,3,419,85
"1551",11,0.109375,0.25,0,0.0100606955818273,-0.0132943176036359,850,134,17,3,419,85
"1552",0,0.109375,0.25,1,0.0100606955818273,-0.0132943176036359,851,134,17,3,419,85
"1553",0,0.109375,0.25,1,0.0134786513300422,-0.00852654259999267,852,134,18,3,429,86
"1554",0,0.109375,0.25,1,0.0134786513300422,-0.00852654259999267,853,134,18,3,429,86
"1555",0,0.109375,0.25,1,0.0134786513300422,-0.00852654259999267,854,134,18,3,429,86
"1556",0,0.109375,0.25,1,0.0134786513300422,-0.00852654259999267,855,134,18,3,429,86
"1557",0,0.109375,0.25,1,0.0134786513300422,-0.00852654259999267,856,134,18,3,429,86
"1558",0,0.109375,0.25,0,0.0134786513300422,-0.00852654259999267,857,134,18,3,429,86
"1559",0,0,0,1,0.00664273983361243,-0.0168343422745225,858,136,16,31,514,90
"1560",0,0,0,0,0.00664273983361243,-0.0168343422745225,859,136,16,31,514,90
"1561",0,0,0,1,0.00664273983361243,-0.0168343422745225,860,136,16,31,514,90
"1562",0,0,0,0,0.00664273983361243,-0.0168343422745225,861,136,16,31,514,90
"1563",0,0,0,0,0.00664273983361243,-0.0168343422745225,862,136,16,31,514,90
"1564",0,0,0,0,0.00664273983361243,-0.0168343422745225,863,137,16,31,515,92
"1565",0,0,0,1,0.00664273983361243,-0.0168343422745225,864,137,16,31,515,92
"1566",0,0,0,0,0.00664273983361243,-0.0168343422745225,865,137,16,31,515,92
"1567",0,0,0,0,0.00664273983361243,-0.0168343422745225,866,137,16,31,515,92
"1568",0,0,0,1,0.00664273983361243,-0.0168343422745225,867,137,16,31,515,92
"1569",2,0,0,1,0.00664273983361243,-0.0168343422745225,868,136,16,31,516,90
"1570",0,0,0,0,0.0100606955818273,-0.0132943176036359,869,136,17,31,517,91
"1571",0,0,0,0,0.0100606955818273,-0.0132943176036359,872,136,17,31,517,91
"1572",0,0,0,0,0.0100606955818273,-0.0132943176036359,873,136,17,31,407,91
"1573",0,0,0,0,0.0100606955818273,-0.0132943176036359,874,136,17,31,407,91
"1574",0,0,0,1,0.0100606955818273,-0.0132943176036359,875,136,17,31,407,91
"1575",13,0,0,1,0.0100606955818273,-0.0132943176036359,876,136,17,31,407,91
"1576",3,0,0,0,0.0100606955818273,-0.0132943176036359,877,137,17,31,431,93
"1577",10,0,0,1,0.0100606955818273,-0.0132943176036359,878,137,17,31,431,93
"1578",0,0,0,0,0.0100606955818273,-0.0132943176036359,879,137,17,31,431,93
"1579",0,0,0,0,0.0100606955818273,-0.0132943176036359,880,137,17,31,431,93
"1580",0,0,0.25,1,0.0100606955818273,-0.0132943176036359,881,156,17,31,421,131
"1581",0,0,0.25,1,0.0100606955818273,-0.0132943176036359,883,156,17,31,421,131
